team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Sam Houston,Utah Valley,2023-11-09,1,73,61,5,10,31,79,58,9,20,27
South Carolina St.,South Fla.,2023-11-09,-1,52,59,17,21,23,96,64,10,11,26
South Fla.,South Carolina St.,2023-11-09,1,96,64,10,11,26,52,59,17,21,23
Western Ky.,Wichita St.,2023-11-09,-1,61,81,22,7,22,71,54,8,19,26
Wichita St.,Western Ky.,2023-11-09,1,71,54,8,19,26,61,81,22,7,22
Abilene Christian,NC State,2023-11-10,-1,64,57,16,11,27,84,62,14,8,24
NC State,Abilene Christian,2023-11-10,1,84,62,14,8,24,64,57,16,11,27
Air Force,LIU,2023-11-10,-1,82,55,8,12,23,67,61,12,10,24
LIU,Air Force,2023-11-10,1,67,61,12,10,24,82,55,8,12,23
Southern Miss.,Akron,2023-11-10,-1,54,58,10,15,10,72,55,4,13,13
Akron,Southern Miss.,2023-11-10,1,72,55,4,13,13,54,58,10,15,10
Alabama St.,Iowa,2023-11-10,-1,67,65,16,16,20,98,72,19,6,35
Iowa,Alabama St.,2023-11-10,1,98,72,19,6,35,67,65,16,16,20
Indiana St.,Alabama,2023-11-10,-1,80,53,4,13,26,102,64,14,11,27
Alabama,Indiana St.,2023-11-10,1,102,64,14,11,27,80,53,4,13,26
Arizona,Duke,2023-11-10,-1,78,65,15,17,18,73,65,8,14,12
Duke,Arizona,2023-11-10,1,73,65,8,14,12,78,65,15,17,18
Gardner-Webb,Arkansas,2023-11-10,-1,68,72,11,10,21,86,60,7,10,31
Arkansas,Gardner-Webb,2023-11-10,1,86,60,7,10,31,68,72,11,10,21
Southeastern La.,Auburn,2023-11-10,-1,71,63,10,9,22,86,70,15,11,20
Auburn,Southeastern La.,2023-11-10,1,86,70,15,11,20,71,63,10,9,22
Austin Peay,George Mason,2023-11-10,-1,45,59,12,11,10,67,53,13,11,25
George Mason,Austin Peay,2023-11-10,1,67,53,13,11,25,45,59,12,11,10
San Diego St.,BYU,2023-11-10,-1,65,58,7,13,13,74,61,12,14,16
BYU,San Diego St.,2023-11-10,1,74,61,12,14,16,65,58,7,13,13
Bellarmine,Kansas St.,2023-11-10,-1,75,62,9,15,8,83,63,16,14,22
Kansas St.,Bellarmine,2023-11-10,1,83,63,16,14,22,75,62,9,15,8
Belmont,Furman,2023-11-10,-1,76,69,7,10,20,99,73,14,14,18
Furman,Belmont,2023-11-10,1,99,73,14,14,18,76,69,7,10,20
Binghamton,Pittsburgh,2023-11-10,-1,60,61,10,15,18,89,65,17,12,27
Pittsburgh,Binghamton,2023-11-10,1,89,65,17,12,27,60,61,10,15,18
Boston College,The Citadel,2023-11-10,-1,75,60,8,8,10,71,56,10,15,10
The Citadel,Boston College,2023-11-10,1,71,56,10,15,10,75,60,8,8,10
Boston U.,Rutgers,2023-11-10,-1,45,52,7,13,18,69,52,15,17,30
Rutgers,Boston U.,2023-11-10,1,69,52,15,17,30,45,52,7,13,18
Southeast Mo. St.,Butler,2023-11-10,-1,56,69,13,15,17,91,58,8,13,34
Butler,Southeast Mo. St.,2023-11-10,1,91,58,8,13,34,56,69,13,15,17
Jackson St.,California Baptist,2023-11-10,-1,66,57,11,10,18,80,54,12,11,26
California Baptist,Jackson St.,2023-11-10,1,80,54,12,11,26,66,57,11,10,18
Pacific,California,2023-11-10,-1,87,59,9,12,19,79,56,12,13,31
California,Pacific,2023-11-10,1,79,56,12,13,31,87,59,9,12,19
Central Conn. St.,Quinnipiac,2023-11-10,-1,70,59,3,10,14,74,60,10,18,10
Quinnipiac,Central Conn. St.,2023-11-10,1,74,60,10,18,10,70,59,3,10,14
Charlotte,Liberty,2023-11-10,0,59,52,8,9,5,71,55,10,9,7
Liberty,Charlotte,2023-11-10,0,71,55,10,9,7,59,52,8,9,5
Chattanooga,Louisville,2023-11-10,-1,81,61,12,16,19,71,68,17,15,20
Louisville,Chattanooga,2023-11-10,1,71,68,17,15,20,81,61,12,16,19
Detroit Mercy,Cincinnati,2023-11-10,-1,61,56,5,15,17,93,71,19,13,15
Cincinnati,Detroit Mercy,2023-11-10,1,93,71,19,13,15,61,56,5,15,17
Clemson,UAB,2023-11-10,0,77,55,5,10,27,76,60,12,14,16
UAB,Clemson,2023-11-10,0,76,60,12,14,16,77,55,5,10,27
Col. of Charleston,Duquesne,2023-11-10,0,72,58,12,16,30,90,67,8,13,13
Duquesne,Col. of Charleston,2023-11-10,0,90,67,8,13,13,72,58,12,16,30
Wright St.,Colorado St.,2023-11-10,-1,77,58,6,15,18,105,66,4,9,11
Colorado St.,Wright St.,2023-11-10,1,105,66,4,9,11,77,58,6,15,18
Grambling,Colorado,2023-11-10,-1,63,54,6,13,21,95,63,12,12,20
Colorado,Grambling,2023-11-10,1,95,63,12,12,20,63,54,6,13,21
UMass Lowell,Dartmouth,2023-11-10,-1,81,64,9,12,12,48,55,10,15,18
Dartmouth,UMass Lowell,2023-11-10,1,48,55,10,15,18,81,64,9,12,12
Davidson,Maryland,2023-11-10,0,64,49,11,15,21,61,57,16,13,21
Maryland,Davidson,2023-11-10,0,61,57,16,13,21,64,49,11,15,21
Dayton,Northwestern,2023-11-10,-1,66,39,3,15,15,71,53,12,7,20
Northwestern,Dayton,2023-11-10,1,71,53,12,7,20,66,39,3,15,15
Delaware St.,Texas,2023-11-10,-1,59,52,8,21,21,86,53,8,20,21
Texas,Delaware St.,2023-11-10,1,86,53,8,20,21,59,52,8,21,21
Eastern Wash.,Ole Miss,2023-11-10,-1,64,58,10,17,13,75,61,6,8,19
Ole Miss,Eastern Wash.,2023-11-10,1,75,61,6,8,19,64,58,10,17,13
Kennesaw St.,Florida St.,2023-11-10,-1,67,69,15,17,26,94,73,14,15,25
Florida St.,Kennesaw St.,2023-11-10,1,94,73,14,15,25,67,69,15,17,26
Florida,Virginia,2023-11-10,0,70,65,21,16,15,73,58,9,6,24
Virginia,Florida,2023-11-10,0,73,58,9,6,24,70,65,21,16,15
Wake Forest,Georgia,2023-11-10,-1,77,64,13,13,18,80,66,10,7,18
Georgia,Wake Forest,2023-11-10,1,80,66,10,7,18,77,64,13,13,18
Yale,Gonzaga,2023-11-10,-1,71,59,7,11,14,86,64,14,10,21
Gonzaga,Yale,2023-11-10,1,86,64,14,10,21,71,59,7,11,14
Harvard,Rice,2023-11-10,-1,89,60,9,10,23,76,60,12,9,28
Rice,Harvard,2023-11-10,1,76,60,12,9,28,89,60,9,10,23
Princeton,Hofstra,2023-11-10,-1,74,54,8,12,17,67,57,7,14,11
Hofstra,Princeton,2023-11-10,1,67,57,7,14,11,74,54,8,12,17
IUPUI,Valparaiso,2023-11-10,-1,66,65,16,11,14,56,60,16,14,19
Valparaiso,IUPUI,2023-11-10,1,56,60,16,14,19,66,65,16,11,14
Idaho St.,St. Thomas (MN),2023-11-10,-1,53,49,8,14,10,54,54,14,11,18
St. Thomas (MN),Idaho St.,2023-11-10,1,54,54,14,11,18,53,49,8,14,10
Oakland,Illinois,2023-11-10,-1,53,56,8,10,9,64,55,9,9,16
Illinois,Oakland,2023-11-10,1,64,55,9,9,16,53,56,8,10,9
Sacred Heart,Iona,2023-11-10,-1,81,61,11,14,17,88,64,15,9,24
Iona,Sacred Heart,2023-11-10,1,88,64,15,9,24,81,61,11,14,17
Jacksonville,Xavier,2023-11-10,-1,56,66,20,17,14,79,63,14,10,30
Xavier,Jacksonville,2023-11-10,1,79,63,14,10,30,56,66,20,17,14
Manhattan,Kansas,2023-11-10,-1,61,68,12,18,11,99,67,11,14,16
Kansas,Manhattan,2023-11-10,1,99,67,11,14,16,61,68,12,18,11
Tex. A&M-Commerce,Kentucky,2023-11-10,-1,61,56,8,14,11,81,67,9,3,10
Kentucky,Tex. A&M-Commerce,2023-11-10,1,81,67,9,3,10,61,56,8,14,11
Nicholls,LSU,2023-11-10,-1,68,49,10,20,15,66,56,12,13,26
LSU,Nicholls,2023-11-10,1,66,56,12,13,26,68,49,10,20,15
Lafayette,UCLA,2023-11-10,-1,50,52,8,14,12,68,51,6,7,25
UCLA,Lafayette,2023-11-10,1,68,51,6,7,25,50,52,8,14,12
Le Moyne,Villanova,2023-11-10,-1,57,59,6,7,10,83,59,10,8,13
Villanova,Le Moyne,2023-11-10,1,83,59,10,8,13,57,59,6,7,10
Lehigh,Penn St.,2023-11-10,-1,65,63,11,14,19,74,64,8,15,12
Penn St.,Lehigh,2023-11-10,1,74,64,8,15,12,65,63,11,14,19
Little Rock,UIC,2023-11-10,-1,71,64,15,13,23,86,58,14,14,28
UIC,Little Rock,2023-11-10,1,86,58,14,14,28,71,64,15,13,23
Rider,Marquette,2023-11-10,-1,65,66,14,16,15,95,62,7,9,21
Marquette,Rider,2023-11-10,1,95,62,7,9,21,65,66,14,16,15
Marshall,Radford,2023-11-10,0,62,65,14,6,22,66,61,15,15,18
Radford,Marshall,2023-11-10,0,66,61,15,15,18,62,65,14,6,22
Memphis,Missouri,2023-11-10,-1,70,63,11,10,16,55,57,6,12,17
Missouri,Memphis,2023-11-10,1,55,57,6,12,17,70,63,11,10,16
UCF,Miami (FL),2023-11-10,-1,72,73,17,18,11,88,51,6,18,30
Miami (FL),UCF,2023-11-10,1,88,51,6,18,30,72,73,17,18,11
Youngstown St.,Michigan,2023-11-10,-1,62,68,9,13,10,92,66,8,11,16
Michigan,Youngstown St.,2023-11-10,1,92,66,8,11,16,62,68,9,13,10
UTSA,Minnesota,2023-11-10,-1,76,71,12,10,16,102,55,7,11,34
Minnesota,UTSA,2023-11-10,1,102,55,7,11,34,76,71,12,10,16
Mississippi Val.,Oklahoma,2023-11-10,-1,43,53,7,11,14,82,63,20,12,20
Oklahoma,Mississippi Val.,2023-11-10,1,82,63,20,12,20,43,53,7,11,14
Monmouth,West Virginia,2023-11-10,-1,73,55,9,12,18,65,67,17,10,23
West Virginia,Monmouth,2023-11-10,1,65,67,17,10,23,73,55,9,12,18
Montana,Oregon,2023-11-10,-1,61,58,3,6,14,75,63,12,2,28
Oregon,Montana,2023-11-10,1,75,63,12,2,28,61,58,3,6,14
Morehead St.,Purdue,2023-11-10,-1,57,67,12,10,6,87,55,7,8,24
Purdue,Morehead St.,2023-11-10,1,87,55,7,8,24,57,67,12,10,6
Tennessee Tech,Murray St.,2023-11-10,-1,72,63,4,8,5,78,57,10,11,22
Murray St.,Tennessee Tech,2023-11-10,1,78,57,10,11,22,72,63,4,8,5
N.C. A&T,UNC Greensboro,2023-11-10,-1,78,59,9,8,29,94,72,19,14,13
UNC Greensboro,N.C. A&T,2023-11-10,1,94,72,19,14,13,78,59,9,8,29
Temple,Navy,2023-11-10,-1,75,61,12,8,22,68,55,8,14,16
Navy,Temple,2023-11-10,1,68,55,8,14,16,75,61,12,8,22
Texas A&M,Ohio St.,2023-11-10,-1,73,63,16,6,23,66,62,12,8,17
Ohio St.,Texas A&M,2023-11-10,1,66,62,12,8,17,73,63,16,6,23
Troy,Oregon St.,2023-11-10,-1,80,71,16,23,29,81,59,10,21,39
Oregon St.,Troy,2023-11-10,1,81,59,10,21,39,80,71,16,23,29
Penn,Saint Joseph's,2023-11-10,-1,61,62,12,16,11,69,60,8,10,18
Saint Joseph's,Penn,2023-11-10,1,69,60,8,10,18,61,62,12,16,11
Prairie View,Washington St.,2023-11-10,-1,65,65,14,11,21,83,56,13,15,28
Washington St.,Prairie View,2023-11-10,1,83,56,13,15,28,65,65,14,11,21
Queens (NC),Southern Ill.,2023-11-10,-1,68,51,8,16,25,91,64,11,7,23
Southern Ill.,Queens (NC),2023-11-10,1,91,64,11,7,23,68,51,8,16,25
Sacramento St.,Stanford,2023-11-10,-1,73,68,19,13,16,91,70,6,4,5
Stanford,Sacramento St.,2023-11-10,1,91,70,6,4,5,73,68,19,13,16
Samford,VCU,2023-11-10,-1,65,66,17,16,14,75,51,12,21,25
VCU,Samford,2023-11-10,1,75,51,12,21,25,65,66,17,16,14
South Carolina,Virginia Tech,2023-11-10,0,79,55,8,10,8,77,52,6,5,22
Virginia Tech,South Carolina,2023-11-10,0,77,52,6,5,22,79,55,8,10,8
UTRGV,South Dakota,2023-11-10,-1,79,73,17,14,25,100,63,11,18,25
South Dakota,UTRGV,2023-11-10,1,100,63,11,18,25,79,73,17,14,25
Tennessee,Wisconsin,2023-11-10,-1,80,56,6,10,23,70,61,10,9,23
Wisconsin,Tennessee,2023-11-10,1,70,61,10,9,23,80,56,6,10,23
UC Riverside,Utah,2023-11-10,-1,53,65,6,7,7,82,66,12,10,15
Utah,UC Riverside,2023-11-10,1,82,66,12,10,15,53,65,6,7,7
USC Upstate,Vanderbilt,2023-11-10,-1,67,55,5,6,13,74,48,11,15,24
Vanderbilt,USC Upstate,2023-11-10,1,74,48,11,15,24,67,55,5,6,13
A&M-Corpus Christi,Houston,2023-11-11,-1,50,64,13,17,12,82,67,19,9,34
Houston,A&M-Corpus Christi,2023-11-11,1,82,67,19,9,34,50,64,13,17,12
App State,NIU,2023-11-11,-1,78,77,18,12,16,91,58,6,14,29
NIU,App State,2023-11-11,1,91,58,6,14,29,78,77,18,12,16
Texas Southern,Arizona St.,2023-11-11,-1,52,68,16,19,7,63,57,12,14,28
Arizona St.,Texas Southern,2023-11-11,1,63,57,12,14,28,52,68,16,19,7
Arkansas St.,Bowling Green,2023-11-11,-1,75,65,9,10,9,81,60,7,6,20
Bowling Green,Arkansas St.,2023-11-11,1,81,60,7,6,20,75,65,9,10,9
Old Dominion,Ball St.,2023-11-11,-1,68,57,8,15,11,73,53,11,14,30
Ball St.,Old Dominion,2023-11-11,1,73,53,11,14,30,68,57,8,15,11
Utah St.,Bradley,2023-11-11,-1,66,71,12,10,14,72,63,8,11,25
Bradley,Utah St.,2023-11-11,1,72,63,8,11,25,66,71,12,10,14
Loyola Maryland,Brown,2023-11-11,-1,77,67,10,14,14,75,67,16,15,26
Brown,Loyola Maryland,2023-11-11,1,75,67,16,15,26,77,67,10,14,14
Bucknell,Niagara,2023-11-11,-1,73,53,10,13,15,64,54,6,10,12
Niagara,Bucknell,2023-11-11,1,64,54,6,10,12,73,53,10,13,15
South Alabama,Buffalo,2023-11-11,-1,70,49,4,16,16,56,55,10,15,20
Buffalo,South Alabama,2023-11-11,1,56,55,10,15,20,70,49,4,16,16
Cal Poly,Wyoming,2023-11-11,-1,66,59,7,12,18,80,48,8,15,35
Wyoming,Cal Poly,2023-11-11,1,80,48,8,15,35,66,59,7,12,18
Campbell,East Carolina,2023-11-11,-1,63,41,2,16,28,77,63,12,11,11
East Carolina,Campbell,2023-11-11,1,77,63,12,11,11,63,41,2,16,28
Canisius,St. Bonaventure,2023-11-11,-1,70,54,5,19,7,67,57,13,11,26
St. Bonaventure,Canisius,2023-11-11,1,67,57,13,11,26,70,54,5,19,7
ULM,Central Mich.,2023-11-11,-1,74,60,13,15,9,64,54,12,19,14
Central Mich.,ULM,2023-11-11,1,64,54,12,19,14,74,60,13,15,9
Ohio,Cleveland St.,2023-11-11,-1,78,56,14,10,24,82,60,16,9,31
Cleveland St.,Ohio,2023-11-11,1,82,60,16,9,31,78,56,14,10,24
UAlbany,Columbia,2023-11-11,-1,78,59,13,15,27,75,57,3,10,24
Columbia,UAlbany,2023-11-11,1,75,57,3,10,24,78,59,13,15,27
Coppin St.,Mount St. Mary's,2023-11-11,-1,60,59,9,9,21,74,53,13,21,18
Mount St. Mary's,Coppin St.,2023-11-11,1,74,53,13,21,18,60,59,9,9,21
Cornell,Fordham,2023-11-11,-1,78,50,11,20,27,73,56,12,17,25
Fordham,Cornell,2023-11-11,1,73,56,12,17,25,78,50,11,20,27
North Dakota St.,Creighton,2023-11-11,-1,60,60,6,10,4,89,54,7,12,16
Creighton,North Dakota St.,2023-11-11,1,89,54,7,12,16,60,60,6,10,4
Long Beach St.,DePaul,2023-11-11,-1,77,61,15,15,26,73,59,7,12,20
DePaul,Long Beach St.,2023-11-11,1,73,59,7,12,20,77,61,15,15,26
Drexel,Winthrop,2023-11-11,-1,74,59,12,6,22,72,47,8,10,36
Winthrop,Drexel,2023-11-11,1,72,47,8,10,36,74,59,12,6,22
Eastern Ill.,Loyola Chicago,2023-11-11,-1,65,69,17,10,15,89,54,2,10,17
Loyola Chicago,Eastern Ill.,2023-11-11,1,89,54,2,10,17,65,69,17,10,15
Ga. Southern,Eastern Mich.,2023-11-11,-1,60,60,14,10,20,70,52,8,15,18
Eastern Mich.,Ga. Southern,2023-11-11,1,70,52,8,15,18,60,60,14,10,20
FDU,Seton Hall,2023-11-11,-1,55,60,7,18,25,85,68,19,19,23
Seton Hall,FDU,2023-11-11,1,85,68,19,19,23,55,60,7,18,25
Fresno St.,Kent St.,2023-11-11,-1,69,45,6,22,13,79,58,8,12,16
Kent St.,Fresno St.,2023-11-11,1,79,58,8,12,16,69,45,6,22,13
William & Mary,George Washington,2023-11-11,-1,89,77,13,12,9,95,56,4,12,38
George Washington,William & Mary,2023-11-11,1,95,56,4,12,38,89,77,13,12,9
Holy Cross,Georgetown,2023-11-11,-1,68,54,15,12,16,67,61,16,4,19
Georgetown,Holy Cross,2023-11-11,1,67,61,16,4,19,68,54,15,12,16
Georgia St.,Western Mich.,2023-11-11,-1,77,55,15,15,29,70,50,16,16,33
Western Mich.,Georgia St.,2023-11-11,1,70,50,16,16,33,77,55,15,15,29
High Point,Wofford,2023-11-11,-1,98,57,12,11,48,99,65,11,7,36
Wofford,High Point,2023-11-11,1,99,65,11,7,36,98,57,12,11,48
Illinois St.,Saint Louis,2023-11-11,-1,71,61,9,15,22,80,52,3,10,37
Saint Louis,Illinois St.,2023-11-11,1,80,52,3,10,37,71,61,9,15,22
Utah Tech,Jacksonville St.,2023-11-11,-1,81,68,16,17,15,79,56,15,18,32
Jacksonville St.,Utah Tech,2023-11-11,1,79,56,15,18,32,81,68,16,17,15
Northeastern,La Salle,2023-11-11,-1,74,62,20,11,20,79,60,8,4,12
La Salle,Northeastern,2023-11-11,1,79,60,8,4,12,74,62,20,11,20
Louisiana,Toledo,2023-11-11,-1,78,61,12,18,6,87,56,9,9,28
Toledo,Louisiana,2023-11-11,1,87,56,9,9,28,78,61,12,18,6
Marist,UMBC,2023-11-11,-1,65,60,8,16,6,59,69,14,10,11
UMBC,Marist,2023-11-11,1,59,69,14,10,11,65,60,8,16,6
Texas St.,Miami (OH),2023-11-11,-1,75,63,20,17,21,65,48,6,14,28
Miami (OH),Texas St.,2023-11-11,1,65,48,6,14,28,75,63,20,17,21
Milwaukee,Providence,2023-11-11,-1,69,61,14,13,23,79,66,19,12,26
Providence,Milwaukee,2023-11-11,1,79,66,19,12,26,69,61,14,13,23
UT Martin,Mississippi St.,2023-11-11,-1,63,63,14,11,25,87,66,13,9,26
Mississippi St.,UT Martin,2023-11-11,1,87,66,13,9,26,63,63,14,11,25
Montana St.,Seattle U,2023-11-11,-1,68,55,4,12,12,71,56,9,15,25
Seattle U,Montana St.,2023-11-11,1,71,56,9,15,25,68,55,4,12,12
Saint Peter's,NJIT,2023-11-11,-1,75,56,22,13,34,48,42,10,17,31
NJIT,Saint Peter's,2023-11-11,1,48,42,10,17,31,75,56,22,13,34
New Mexico St.,UC Irvine,2023-11-11,-1,74,63,9,11,19,91,57,11,13,32
UC Irvine,New Mexico St.,2023-11-11,1,91,57,11,13,32,74,63,9,11,19
Omaha,North Texas,2023-11-11,-1,64,49,8,6,25,75,48,8,9,16
North Texas,Omaha,2023-11-11,1,75,48,8,9,16,64,49,8,6,25
Western Caro.,Notre Dame,2023-11-11,-1,71,64,13,7,18,61,58,10,12,14
Notre Dame,Western Caro.,2023-11-11,1,61,58,10,12,14,71,64,13,7,18
Siena,Richmond,2023-11-11,-1,48,50,10,22,11,90,59,6,8,15
Richmond,Siena,2023-11-11,1,90,59,6,8,15,48,50,10,22,11
Saint Francis (PA),Santa Clara,2023-11-11,-1,59,56,6,14,16,82,67,18,13,13
Santa Clara,Saint Francis (PA),2023-11-11,1,82,67,18,13,13,59,56,6,14,16
San Diego,UC San Diego,2023-11-11,-1,63,56,8,17,13,69,52,7,14,23
UC San Diego,San Diego,2023-11-11,1,69,52,7,14,23,63,56,8,17,13
Stetson,UNLV,2023-11-11,-1,55,66,17,11,9,71,65,14,5,11
UNLV,Stetson,2023-11-11,1,71,65,14,5,11,55,66,17,11,9
Stonehill,UConn,2023-11-11,-1,67,59,9,21,11,107,71,17,12,23
UConn,Stonehill,2023-11-11,1,107,71,17,12,23,67,59,9,21,11
UIW,Tulsa,2023-11-11,-1,71,77,21,10,27,85,59,11,10,35
Tulsa,UIW,2023-11-11,1,85,59,11,10,35,71,77,21,10,27
UNCW,UNC Asheville,2023-11-11,-1,83,54,10,16,30,66,49,6,17,24
UNC Asheville,UNCW,2023-11-11,1,66,49,6,17,24,83,54,10,16,30
Air Force,Delaware,2023-11-12,-1,57,49,7,12,7,65,49,8,6,20
Delaware,Air Force,2023-11-12,1,65,49,8,6,20,57,49,7,12,7
Army West Point,Indiana,2023-11-12,-1,64,61,11,12,9,72,43,5,18,22
Indiana,Army West Point,2023-11-12,1,72,43,5,18,22,64,61,11,12,9
Gardner-Webb,Baylor,2023-11-12,-1,62,67,10,12,15,77,58,15,14,32
Baylor,Gardner-Webb,2023-11-12,1,77,58,15,14,32,62,67,10,12,15
San Francisco,Boise St.,2023-11-12,-1,58,52,7,17,12,63,54,10,12,23
Boise St.,San Francisco,2023-11-12,1,63,54,10,12,23,58,52,7,17,12
Bryant,Rutgers,2023-11-12,-1,57,59,6,14,11,66,61,19,13,34
Rutgers,Bryant,2023-11-12,1,66,61,19,13,34,57,59,6,14,11
Chicago St.,Southern Ind.,2023-11-12,-1,78,64,13,11,22,67,57,14,21,22
Southern Ind.,Chicago St.,2023-11-12,1,67,57,14,21,22,78,64,13,11,22
Eastern Wash.,Cincinnati,2023-11-12,-1,73,58,3,10,23,85,60,7,7,31
Cincinnati,Eastern Wash.,2023-11-12,1,85,60,7,7,31,73,58,3,10,23
Clemson,Davidson,2023-11-12,0,68,57,7,10,8,65,56,9,9,17
Davidson,Clemson,2023-11-12,0,65,56,9,9,17,68,57,7,10,8
Elon,North Dakota,2023-11-12,-1,68,56,12,17,24,85,62,12,8,23
North Dakota,Elon,2023-11-12,1,85,62,12,8,23,68,56,12,17,24
N.C. Central,Georgia,2023-11-12,-1,54,55,12,14,18,64,53,10,12,25
Georgia,N.C. Central,2023-11-12,1,64,53,10,12,25,54,55,12,14,18
Northern Ariz.,Grand Canyon,2023-11-12,-1,55,56,5,16,11,89,55,10,13,28
Grand Canyon,Northern Ariz.,2023-11-12,1,89,55,10,13,28,55,56,5,16,11
Howard,James Madison,2023-11-12,-1,86,61,14,20,27,107,69,14,10,29
James Madison,Howard,2023-11-12,1,107,69,14,10,29,86,61,14,20,27
Idaho St.,Iowa St.,2023-11-12,-1,55,43,7,24,22,86,65,15,9,30
Iowa St.,Idaho St.,2023-11-12,1,86,65,15,9,30,55,43,7,24,22
Yale,LMU (CA),2023-11-12,-1,83,55,8,9,30,80,59,5,9,18
LMU (CA),Yale,2023-11-12,1,80,59,5,9,18,83,55,8,9,30
Lafayette,Pepperdine,2023-11-12,-1,53,54,7,15,15,76,63,12,13,13
Pepperdine,Lafayette,2023-11-12,1,76,63,12,13,13,53,54,7,15,15
Lehigh,North Carolina,2023-11-12,-1,68,71,8,11,4,90,67,15,10,28
North Carolina,Lehigh,2023-11-12,1,90,67,15,10,28,68,71,8,11,4
Merrimack,Maine,2023-11-12,-1,71,45,8,15,32,65,55,12,15,18
Maine,Merrimack,2023-11-12,1,65,55,12,15,18,71,45,8,15,32
Maryland,UAB,2023-11-12,0,63,57,12,15,20,66,54,8,14,23
UAB,Maryland,2023-11-12,0,66,54,8,14,23,63,57,12,15,20
UC Davis,Montana,2023-11-12,-1,65,52,11,19,11,78,56,11,10,19
Montana,UC Davis,2023-11-12,1,78,56,11,10,19,65,52,11,19,11
Nevada,Washington,2023-11-12,-1,83,65,10,6,26,76,62,8,11,21
Washington,Nevada,2023-11-12,1,76,62,8,11,21,83,65,10,6,26
Sam Houston,Oklahoma St.,2023-11-12,-1,70,61,12,10,18,85,64,10,9,12
Oklahoma St.,Sam Houston,2023-11-12,1,85,64,10,9,12,70,61,12,10,18
UC Riverside,Portland,2023-11-12,-1,65,69,14,6,16,76,53,12,17,27
Portland,UC Riverside,2023-11-12,1,76,53,12,17,27,65,69,14,6,16
Tex. A&M-Commerce,Purdue Fort Wayne,2023-11-12,-1,64,58,6,17,12,86,64,7,6,17
Purdue Fort Wayne,Tex. A&M-Commerce,2023-11-12,1,86,64,7,6,17,64,58,6,17,12
Robert Morris,Towson,2023-11-12,-1,62,51,10,8,17,66,55,16,12,19
Towson,Robert Morris,2023-11-12,1,66,55,16,12,19,62,51,10,8,17
Weber St.,Saint Mary's (CA),2023-11-12,-1,61,57,5,9,11,57,55,12,15,12
Saint Mary's (CA),Weber St.,2023-11-12,1,57,55,12,15,12,61,57,5,9,11
San Jose St.,Texas Tech,2023-11-12,-1,42,53,9,16,6,56,59,14,11,11
Texas Tech,San Jose St.,2023-11-12,1,56,59,14,11,11,42,53,9,16,6
Siena,American,2023-11-13,-1,58,47,10,19,18,78,57,10,11,13
American,Siena,2023-11-13,1,78,57,10,11,13,58,47,10,19,18
Southern U.,Arizona,2023-11-13,-1,59,63,7,15,19,97,58,15,23,36
Arizona,Southern U.,2023-11-13,1,97,58,15,23,36,59,63,7,15,19
Ark.-Pine Bluff,Central Ark.,2023-11-13,-1,85,56,7,14,28,83,67,17,19,21
Central Ark.,Ark.-Pine Bluff,2023-11-13,1,83,67,17,19,21,85,56,7,14,28
Old Dominion,Arkansas,2023-11-13,-1,77,71,12,10,5,86,59,8,4,29
Arkansas,Old Dominion,2023-11-13,1,86,59,8,4,29,77,71,12,10,5
ETSU,Butler,2023-11-13,-1,47,58,12,19,14,81,69,11,10,11
Butler,ETSU,2023-11-13,1,81,69,11,10,11,47,58,12,19,14
CSU Bakersfield,California,2023-11-13,-1,63,48,7,11,33,83,67,17,8,20
California,CSU Bakersfield,2023-11-13,1,83,67,17,8,20,63,48,7,11,33
Central Mich.,Florida St.,2023-11-13,-1,67,44,9,21,31,94,63,9,14,15
Florida St.,Central Mich.,2023-11-13,1,94,63,9,14,15,67,44,9,21,31
Stony Brook,Duquesne,2023-11-13,-1,63,66,14,11,12,85,64,15,12,11
Duquesne,Stony Brook,2023-11-13,1,85,64,15,12,11,63,66,14,11,12
FGCU,Pittsburgh,2023-11-13,-1,74,58,6,9,17,86,61,14,7,32
Pittsburgh,FGCU,2023-11-13,1,86,61,14,7,32,74,58,6,9,17
FIU,Miami (FL),2023-11-13,-1,80,71,16,10,8,86,53,7,14,14
Miami (FL),FIU,2023-11-13,1,86,53,7,14,14,80,71,16,10,8
Hampton,Norfolk St.,2023-11-13,-1,68,57,13,19,28,75,58,13,14,34
Norfolk St.,Hampton,2023-11-13,1,75,58,13,14,34,68,57,13,19,28
Stetson,Houston,2023-11-13,-1,48,41,4,23,5,79,57,13,11,15
Houston,Stetson,2023-11-13,1,79,57,13,11,15,48,41,4,23,5
South Dakota St.,Kansas St.,2023-11-13,-1,68,65,13,14,15,91,61,8,17,9
Kansas St.,South Dakota St.,2023-11-13,1,91,61,8,17,9,68,65,13,14,15
LIU,Pepperdine,2023-11-13,-1,53,53,4,15,25,88,67,15,13,28
Pepperdine,LIU,2023-11-13,1,88,67,15,13,28,53,53,4,15,25
Quinnipiac,Massachusetts,2023-11-13,-1,81,60,14,15,30,102,70,11,7,20
Massachusetts,Quinnipiac,2023-11-13,1,102,70,11,7,20,81,60,14,15,30
Michigan,St. John's (NY),2023-11-13,-1,89,62,14,13,23,73,75,27,16,17
St. John's (NY),Michigan,2023-11-13,1,73,75,27,16,17,89,62,14,13,23
