team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Coastal Carolina,Illinois St.,2025-11-23,-1,42,66,6,11,5,94,66,6,6,22
Illinois St.,Coastal Carolina,2025-11-23,1,94,66,6,6,22,42,66,6,11,5
IU Indy,Air Force,2025-11-23,-1,85,70,13,13,18,98,63,7,15,17
Air Force,IU Indy,2025-11-23,1,98,63,7,15,17,85,70,13,13,18
South Carolina,Northwestern,2025-11-23,0,77,61,13,8,15,79,53,5,10,14
Northwestern,South Carolina,2025-11-23,0,79,53,5,10,14,77,61,13,8,15
Pittsburgh,Quinnipiac,2025-11-23,1,75,61,17,15,20,83,49,7,15,24
Furman,Queens (NC),2025-11-23,1,90,60,11,4,21,79,59,8,4,17
Youngstown St.,UNC Greensboro,2025-11-23,0,62,63,10,13,11,68,55,9,17,22
UNC Greensboro,Youngstown St.,2025-11-23,0,68,55,9,17,22,62,63,10,13,11
Yale,Col. of Charleston,2025-11-23,0,74,58,10,8,18,63,55,10,9,24
Col. of Charleston,Yale,2025-11-23,0,63,55,10,9,24,74,58,10,8,18
Southern Miss.,UT Martin,2025-11-23,0,70,54,13,8,15,60,46,9,9,20
UT Martin,Southern Miss.,2025-11-23,0,60,46,9,9,20,70,54,13,8,15
UConn,Bryant,2025-11-23,1,72,64,18,8,22,49,40,5,21,21
Bryant,UConn,2025-11-23,-1,49,40,5,21,21,72,64,18,8,22
Detroit Mercy,DePaul,2025-11-23,-1,75,59,13,12,19,95,59,11,7,26
DePaul,Detroit Mercy,2025-11-23,1,95,59,11,7,26,75,59,13,12,19
Tulane,Boston College,2025-11-23,0,93,60,7,8,36,90,63,11,10,36
Boston College,Tulane,2025-11-23,0,90,63,11,10,36,93,60,7,8,36
Western Ill.,North Dakota,2025-11-23,1,69,53,8,17,21,78,55,3,13,20
North Dakota,Western Ill.,2025-11-23,-1,78,55,3,13,20,69,53,8,17,21
Marshall,Mercyhurst,2025-11-23,1,69,53,10,11,16,60,60,13,10,16
Mercyhurst,Marshall,2025-11-23,-1,60,60,13,10,16,69,53,10,11,16
Murray St.,Middle Tenn.,2025-11-23,0,87,62,8,8,29,90,74,17,10,18
Middle Tenn.,Murray St.,2025-11-23,0,90,74,17,10,18,87,62,8,8,29
Winthrop,Jackson St.,2025-11-23,-1,80,62,11,8,10,62,56,8,13,8
Evansville,Akron,2025-11-23,0,59,46,7,18,23,97,57,10,12,27
Jackson St.,Winthrop,2025-11-23,1,62,56,8,13,8,80,62,11,8,10
Akron,Evansville,2025-11-23,0,97,57,10,12,27,59,46,7,18,23
Utah St.,Davidson,2025-11-23,0,94,59,7,14,14,60,53,12,19,17
Davidson,Utah St.,2025-11-23,0,60,53,12,19,17,94,59,7,14,14
Towson,Rhode Island,2025-11-24,0,62,50,11,12,19,55,50,10,15,16
Rhode Island,Towson,2025-11-24,0,55,50,10,15,16,62,50,11,12,19
Toledo,Troy,2025-11-24,0,75,61,12,11,17,68,65,14,12,14
Troy,Toledo,2025-11-24,0,68,65,14,12,14,75,61,12,11,17
Stony Brook,Pacific,2025-11-24,0,58,57,7,12,13,86,43,3,14,24
Pacific,Stony Brook,2025-11-24,0,86,43,3,14,24,58,57,7,12,13
Bucknell,Bowling Green,2025-11-24,0,66,45,4,18,20,71,47,5,15,26
Bowling Green,Bucknell,2025-11-24,0,71,47,5,15,26,66,45,4,18,20
FDU,East Texas A&M,2025-11-24,1,65,50,11,20,16,70,60,10,13,9
East Texas A&M,FDU,2025-11-24,-1,70,60,10,13,9,65,50,11,20,16
Oregon St.,Massachusetts,2025-11-24,0,65,49,7,16,17,73,65,17,11,17
Massachusetts,Oregon St.,2025-11-24,0,73,65,17,11,17,65,49,7,16,17
Tennessee,Rutgers,2025-11-24,0,85,61,15,13,17,60,52,11,14,24
Rutgers,Tennessee,2025-11-24,0,60,52,11,14,24,85,61,15,13,17
Vermont,Liberty,2025-11-24,0,73,56,7,11,15,79,54,3,8,18
UAB,Southern Ill.,2025-11-24,0,81,67,16,9,20,73,67,10,8,13
Southern Ill.,UAB,2025-11-24,0,73,67,10,8,13,81,67,16,9,20
Saint Francis,Belmont,2025-11-24,0,57,59,11,17,15,94,58,6,13,14
Belmont,Saint Francis,2025-11-24,0,94,58,6,13,14,57,59,11,17,15
Liberty,Vermont,2025-11-24,0,79,54,3,8,18,73,56,7,11,15
Bethune-Cookman,Jacksonville,2025-11-24,0,64,54,9,9,24,69,53,10,9,25
Creighton,Baylor,2025-11-24,0,74,58,8,13,10,81,72,22,10,16
Baylor,Creighton,2025-11-24,0,81,72,22,10,16,74,58,8,13,10
Jacksonville,Bethune-Cookman,2025-11-24,0,69,53,10,9,25,64,54,9,9,24
NC State,Seton Hall,2025-11-24,0,74,59,9,13,22,85,56,7,14,24
Seton Hall,NC State,2025-11-24,0,85,56,7,14,24,74,59,9,13,22
VMI,Buffalo,2025-11-24,0,70,64,15,8,20,78,46,9,12,37
Buffalo,VMI,2025-11-24,0,78,46,9,12,37,70,64,15,8,20
Iona,Green Bay,2025-11-24,0,75,62,12,8,19,80,64,13,5,26
UC Riverside,Grambling,2025-11-24,1,83,47,6,14,31,74,53,8,8,33
Grambling,UC Riverside,2025-11-24,-1,74,53,8,8,33,83,47,6,14,31
Green Bay,Iona,2025-11-24,0,80,64,13,5,26,75,62,12,8,19
Kansas,Notre Dame,2025-11-24,0,71,60,10,9,13,61,64,10,5,15
Notre Dame,Kansas,2025-11-24,0,61,64,10,5,15,71,60,10,9,13
UTEP,William & Mary,2025-11-24,0,63,65,12,15,15,74,53,9,19,20
Oakland,Lamar University,2025-11-24,0,83,56,11,11,32,68,63,16,16,16
Lamar University,Oakland,2025-11-24,0,68,63,16,16,16,83,56,11,11,32
William & Mary,UTEP,2025-11-24,0,74,53,9,19,20,63,65,12,15,15
Iowa St.,St. John's (NY),2025-11-24,0,83,62,17,11,25,82,60,15,10,30
Temple,UC San Diego,2025-11-24,0,76,59,10,7,26,91,56,2,5,20
UC San Diego,Temple,2025-11-24,0,91,56,2,5,20,76,59,10,7,26
Rice,Kennesaw St.,2025-11-24,0,84,62,14,15,38,89,70,17,13,30
Kennesaw St.,Rice,2025-11-24,0,89,70,17,13,30,84,62,14,15,38
St. John's (NY),Iowa St.,2025-11-24,0,82,60,15,10,30,83,62,17,11,25
George Washington,Middle Tenn.,2025-11-24,0,92,54,4,9,24,79,53,5,14,23
Middle Tenn.,George Washington,2025-11-24,0,79,53,5,14,23,92,54,4,9,24
Boise St.,Southern California,2025-11-24,0,67,63,12,15,11,70,54,7,13,17
Southern California,Boise St.,2025-11-24,0,70,54,7,13,17,67,63,12,15,11
Evansville,Col. of Charleston,2025-11-24,0,59,55,2,10,18,78,55,8,12,21
Col. of Charleston,Evansville,2025-11-24,0,78,55,8,12,21,59,55,2,10,18
Ohio,George Mason,2025-11-24,0,69,58,13,12,20,92,69,16,6,20
George Mason,Ohio,2025-11-24,0,92,69,16,6,20,69,58,13,12,20
Houston,Syracuse,2025-11-24,0,78,66,17,13,27,74,63,14,13,29
Syracuse,Houston,2025-11-24,0,74,63,14,13,29,78,66,17,13,27
Siena,Holy Cross,2025-11-24,-1,73,55,4,9,9,69,52,3,12,10
Holy Cross,Siena,2025-11-24,1,69,52,3,12,10,73,55,4,9,9
Youngstown St.,Ga. Southern,2025-11-24,0,67,51,11,19,18,61,57,9,13,15
App State,Elon,2025-11-24,1,53,49,9,9,23,88,64,16,6,17
Elon,App State,2025-11-24,-1,88,64,16,6,17,53,49,9,9,23
Ga. Southern,Youngstown St.,2025-11-24,0,61,57,9,13,15,67,51,11,19,18
James Madison,FIU,2025-11-24,-1,80,68,25,10,30,72,66,18,7,27
FIU,James Madison,2025-11-24,1,72,66,18,7,27,80,68,25,10,30
The Citadel,Bellarmine,2025-11-24,1,58,59,19,12,16,70,50,4,7,16
Lindenwood,Kansas City,2025-11-24,1,80,59,11,14,27,67,52,7,19,26
Kansas City,Lindenwood,2025-11-24,-1,67,52,7,19,26,80,59,11,14,27
Louisville,Eastern Mich.,2025-11-24,1,87,62,12,8,19,46,57,11,13,17
Eastern Mich.,Louisville,2025-11-24,-1,46,57,11,13,17,87,62,12,8,19
Princeton,Bradley,2025-11-24,0,64,45,9,24,21,88,55,4,9,20
Central Conn. St.,Sacred Heart,2025-11-24,1,108,62,8,11,33,106,67,9,12,26
Sacred Heart,Central Conn. St.,2025-11-24,-1,106,67,9,12,26,108,62,8,11,33
Bellarmine,The Citadel,2025-11-24,-1,70,50,4,7,16,58,59,19,12,16
Bradley,Princeton,2025-11-24,0,88,55,4,9,20,64,45,9,24,21
NJIT,Cincinnati,2025-11-24,-1,67,62,13,20,15,94,69,12,9,21
Cincinnati,NJIT,2025-11-24,1,94,69,12,9,21,67,62,13,20,15
Northern Ky.,Eastern Ky.,2025-11-24,1,82,59,9,11,21,71,60,12,14,19
Eastern Ky.,Northern Ky.,2025-11-24,-1,71,60,12,14,19,82,59,9,11,21
Mississippi St.,New Orleans,2025-11-24,1,81,65,15,14,29,78,69,15,15,17
Oral Roberts,FGCU,2025-11-24,-1,88,54,8,18,25,93,55,11,12,34
Murray St.,McNeese,2025-11-24,0,60,57,15,20,26,73,70,13,8,19
McNeese,Murray St.,2025-11-24,0,73,70,13,8,19,60,57,15,20,26
New Orleans,Mississippi St.,2025-11-24,-1,78,69,15,15,17,81,65,15,14,29
FGCU,Oral Roberts,2025-11-24,1,93,55,11,12,34,88,54,8,18,25
Missouri St.,LIU,2025-11-24,1,61,55,13,10,27,75,48,9,13,18
Akron,Yale,2025-11-24,0,94,61,8,11,9,97,53,7,8,21
Illinois,UTRGV,2025-11-24,1,87,60,9,10,22,73,68,11,4,16
UTRGV,Illinois,2025-11-24,-1,73,68,11,4,16,87,60,9,10,22
Jacksonville St.,Arkansas St.,2025-11-24,-1,63,55,12,15,29,74,52,7,15,29
Arkansas St.,Jacksonville St.,2025-11-24,1,74,52,7,15,29,63,55,12,15,29
Northern Ariz.,Cal Poly,2025-11-24,1,93,63,12,12,33,87,67,10,16,15
Cal Poly,Northern Ariz.,2025-11-24,-1,87,67,10,16,15,93,63,12,12,33
SMU,Radford,2025-11-24,1,89,59,13,16,32,72,69,10,11,18
Radford,SMU,2025-11-24,-1,72,69,10,11,18,89,59,13,16,32
Auburn,Oregon,2025-11-24,0,84,65,12,6,23,73,61,20,18,23
Oregon,Auburn,2025-11-24,0,73,61,20,18,23,84,65,12,6,23
LIU,Missouri St.,2025-11-24,-1,75,48,9,13,18,61,55,13,10,27
Yale,Akron,2025-11-24,0,97,53,7,8,21,94,61,8,11,9
Fla. Atlantic,LMU (CA),2025-11-24,0,76,60,15,13,14,65,60,11,10,12
LMU (CA),Fla. Atlantic,2025-11-24,0,65,60,11,10,12,76,60,15,13,14
Abilene Christian,UTSA,2025-11-24,0,61,58,19,15,17,50,44,9,14,27
UC Davis,Louisiana,2025-11-24,1,77,44,6,10,32,56,60,12,14,11
Louisiana,UC Davis,2025-11-24,-1,56,60,12,14,11,77,44,6,10,32
UTSA,Abilene Christian,2025-11-24,0,50,44,9,14,27,61,58,19,15,17
Gonzaga,Alabama,2025-11-24,0,95,72,20,11,26,85,67,13,13,23
Alabama,Gonzaga,2025-11-24,0,85,67,13,13,23,95,72,20,11,26
Denver,Arizona,2025-11-24,-1,73,60,11,15,24,103,71,20,15,20
Michigan,San Diego St.,2025-11-24,0,94,68,15,13,22,54,62,12,17,16
San Diego St.,Michigan,2025-11-24,0,54,62,12,17,16,94,68,15,13,22
Arizona,Denver,2025-11-24,1,103,71,20,15,20,73,60,11,15,24
Arizona St.,Texas,2025-11-24,0,87,52,6,11,36,86,55,11,19,27
Texas,Arizona St.,2025-11-24,0,86,55,11,19,27,87,52,6,11,36
UNLV,Maryland,2025-11-24,0,67,60,10,13,22,74,59,16,20,21
Maryland,UNLV,2025-11-24,0,74,59,16,20,21,67,60,10,13,22
Bethune-Cookman,Stony Brook,2025-11-25,0,54,60,21,11,26,61,57,15,14,16
Stony Brook,Bethune-Cookman,2025-11-25,0,61,57,15,14,16,54,60,21,11,26
Towson,Liberty,2025-11-25,0,72,58,12,10,14,69,59,6,6,10
Liberty,Towson,2025-11-25,0,69,59,6,6,10,72,58,12,10,14
Rutgers,Notre Dame,2025-11-25,0,63,51,11,14,17,68,55,13,16,9
Michigan St.,East Carolina,2025-11-25,0,89,67,13,11,12,56,48,11,24,26
East Carolina,Michigan St.,2025-11-25,0,56,48,11,24,26,89,67,13,11,12
Notre Dame,Rutgers,2025-11-25,0,68,55,13,16,9,63,51,11,14,17
Tulsa,San Jose St.,2025-11-25,0,81,56,8,9,10,51,57,13,12,10
Delaware,UNC Greensboro,2025-11-25,0,73,54,5,11,8,60,53,8,9,22
UNC Greensboro,Delaware,2025-11-25,0,60,53,8,9,22,73,54,5,11,8
Jacksonville,Pacific,2025-11-25,0,53,51,6,8,18,68,57,18,10,23
Pacific,Jacksonville,2025-11-25,0,68,57,18,10,23,53,51,6,8,18
San Jose St.,Tulsa,2025-11-25,0,51,57,13,12,10,81,56,8,9,10
Iowa St.,Creighton,2025-11-25,0,78,65,13,8,14,60,58,11,17,11
East Texas A&M,Army West Point,2025-11-25,0,84,54,6,12,22,67,56,11,13,20
Army West Point,East Texas A&M,2025-11-25,0,67,56,11,13,20,84,54,6,12,22
Creighton,Iowa St.,2025-11-25,0,60,58,11,17,11,78,65,13,8,14
Vermont,Rhode Island,2025-11-25,0,65,48,9,14,23,80,50,15,11,38
NC State,Boise St.,2025-11-25,0,81,54,7,10,23,70,56,14,15,32
Rhode Island,Vermont,2025-11-25,0,80,50,15,11,38,65,48,9,14,23
Boise St.,NC State,2025-11-25,0,70,56,14,15,32,81,54,7,10,23
Samford,Georgia St.,2025-11-25,0,78,50,9,14,34,63,62,16,10,27
Georgia St.,Samford,2025-11-25,0,63,62,16,10,27,78,50,9,14,34
Syracuse,Kansas,2025-11-25,0,60,63,11,2,23,71,54,13,15,20
Kansas,Syracuse,2025-11-25,0,71,54,13,15,20,60,63,11,2,23
UNI,Loyola Chicago,2025-11-25,0,72,55,4,3,15,51,57,13,11,15
UAB,UTEP,2025-11-25,0,75,59,20,7,34,59,49,5,13,15
Loyola Chicago,UNI,2025-11-25,0,51,57,13,11,15,72,55,4,3,15
UTEP,UAB,2025-11-25,0,59,49,5,13,15,75,59,20,7,34
St. John's (NY),Baylor,2025-11-25,0,96,61,9,10,22,81,78,26,11,17
Baylor,St. John's (NY),2025-11-25,0,81,78,26,11,17,96,61,9,10,22
Kennesaw St.,Oral Roberts,2025-11-25,0,83,59,13,15,35,91,48,4,20,28
Oral Roberts,Kennesaw St.,2025-11-25,0,91,48,4,20,28,83,59,13,15,35
McNeese,Middle Tenn.,2025-11-25,0,72,58,18,6,25,62,52,14,11,14
Middle Tenn.,McNeese,2025-11-25,0,62,52,14,11,14,72,58,18,6,25
Ohio,LMU (CA),2025-11-25,0,58,54,13,17,29,70,63,15,16,17
LMU (CA),Ohio,2025-11-25,0,70,63,15,16,17,58,54,13,17,29
Bradley,UC San Diego,2025-11-25,0,77,62,14,14,15,87,56,9,9,31
UC San Diego,Bradley,2025-11-25,0,87,56,9,9,31,77,62,14,14,15
Southern California,Seton Hall,2025-11-25,0,83,46,11,16,38,81,57,5,9,18
Seton Hall,Southern California,2025-11-25,0,81,57,5,9,18,83,46,11,16,38
Morgan St.,Drexel,2025-11-25,1,66,55,7,7,21,71,52,14,14,26
Drexel,Morgan St.,2025-11-25,-1,71,52,14,14,26,66,55,7,7,21
South Dakota St.,Utah Valley,2025-11-25,0,52,54,13,21,16,75,62,13,16,11
Utah Valley,South Dakota St.,2025-11-25,0,75,62,13,16,11,52,54,13,21,16
St. Bonaventure,North Carolina,2025-11-25,0,70,70,11,9,8,85,55,10,13,27
North Carolina,St. Bonaventure,2025-11-25,0,85,55,10,13,27,70,70,11,9,8
Tennessee,Houston,2025-11-25,0,76,51,13,9,29,73,61,15,9,11
Houston,Tennessee,2025-11-25,0,73,61,15,9,11,76,51,13,9,29
California Baptist,San Diego,2025-11-25,0,76,51,11,17,28,61,54,1,12,13
San Diego,California Baptist,2025-11-25,0,61,54,1,12,13,76,51,11,17,28
UNC Asheville,Tennessee St.,2025-11-25,1,73,43,7,23,28,75,66,14,15,17
Tennessee St.,UNC Asheville,2025-11-25,-1,75,66,14,15,17,73,43,7,23,28
William & Mary,Abilene Christian,2025-11-25,0,92,51,5,14,30,58,60,14,21,17
Abilene Christian,William & Mary,2025-11-25,0,58,60,14,21,17,92,51,5,14,30
Ohio St.,Mount St. Mary's,2025-11-25,1,113,64,7,8,19,60,59,8,13,18
Mount St. Mary's,Ohio St.,2025-11-25,-1,60,59,8,13,18,113,64,7,8,19
N.C. Central,USC Upstate,2025-11-25,-1,67,60,16,9,32,82,53,12,16,26
James Madison,Omaha,2025-11-25,0,88,58,8,9,8,77,61,10,11,10
Omaha,James Madison,2025-11-25,0,77,61,10,11,10,88,58,8,9,8
Wright St.,Stetson,2025-11-25,-1,79,59,10,13,6,62,57,10,13,9
Stetson,Wright St.,2025-11-25,1,62,57,10,13,9,79,59,10,13,6
Houston Christian,Bellarmine,2025-11-25,0,69,51,10,8,24,74,42,1,11,20
Bellarmine,Houston Christian,2025-11-25,0,74,42,1,11,20,69,51,10,8,24
Lehigh,Marist,2025-11-25,-1,55,59,8,9,18,78,60,10,9,17
Marist,Lehigh,2025-11-25,1,78,60,10,9,17,55,59,8,9,18
Chicago St.,Purdue Fort Wayne,2025-11-25,-1,77,58,15,17,16,90,53,7,15,16
Purdue Fort Wayne,Chicago St.,2025-11-25,1,90,53,7,15,16,77,58,15,17,16
Old Dominion,Villanova,2025-11-25,-1,75,53,7,10,22,89,56,9,7,26
Villanova,Old Dominion,2025-11-25,1,89,56,9,7,26,75,53,7,10,22
Campbell,Wake Forest,2025-11-25,-1,51,59,12,14,26,99,62,10,8,22
Wake Forest,Campbell,2025-11-25,1,99,62,10,8,22,51,59,12,14,26
USC Upstate,N.C. Central,2025-11-25,1,82,53,12,16,26,67,60,16,9,32
Coppin St.,Rider,2025-11-25,-1,68,64,18,16,18,65,60,18,14,32
Rider,Coppin St.,2025-11-25,1,65,60,18,14,32,68,64,18,16,18
Boston U.,Penn St.,2025-11-25,-1,87,54,6,9,13,96,52,10,3,40
Penn St.,Boston U.,2025-11-25,1,96,52,10,3,40,87,54,6,9,13
UMES,Hampton,2025-11-25,1,68,53,9,7,23,74,44,7,8,33
Hampton,UMES,2025-11-25,-1,74,44,7,8,33,68,53,9,7,23
Rice,FGCU,2025-11-25,-1,63,61,9,19,20,78,58,11,16,33
FGCU,Rice,2025-11-25,1,78,58,11,16,33,63,61,9,19,20
Quinnipiac,UCF,2025-11-25,-1,91,56,6,11,35,102,70,14,10,27
UCF,Quinnipiac,2025-11-25,1,102,70,14,10,27,91,56,6,11,35
Florida St.,CSU Bakersfield,2025-11-25,1,89,65,15,17,29,59,54,13,28,26
CSU Bakersfield,Florida St.,2025-11-25,-1,59,54,13,28,26,89,65,15,17,29
George Washington,Murray St.,2025-11-25,0,95,61,10,7,33,96,68,16,10,19
Eastern Ill.,Central Ark.,2025-11-25,-1,60,51,5,12,12,81,54,9,12,13
Murray St.,George Washington,2025-11-25,0,96,68,16,10,19,95,61,10,7,33
Central Ark.,Eastern Ill.,2025-11-25,1,81,54,9,12,13,60,51,5,12,12
George Mason,Fla. Atlantic,2025-11-25,0,74,51,10,7,21,65,57,12,10,12
Fla. Atlantic,George Mason,2025-11-25,0,65,57,12,10,12,74,51,10,7,21
Princeton,Temple,2025-11-25,0,75,53,4,10,16,79,39,2,11,41
Temple,Princeton,2025-11-25,0,79,39,2,11,41,75,53,4,10,16
Cal Poly,Southeast Mo. St.,2025-11-25,0,68,54,16,19,37,84,68,13,12,17
Eastern Wash.,North Texas,2025-11-25,-1,71,63,14,15,19,79,60,13,12,30
Texas A&M,Mississippi Val.,2025-11-25,1,120,62,13,13,50,84,59,12,31,19
Mississippi Val.,Texas A&M,2025-11-25,-1,84,59,12,31,19,120,62,13,13,50
Southeast Mo. St.,Cal Poly,2025-11-25,0,84,68,13,12,17,68,54,16,19,37
Missouri,South Carolina St.,2025-11-25,1,98,65,19,9,30,66,56,10,12,27
South Carolina St.,Missouri,2025-11-25,-1,66,56,10,12,27,98,65,19,9,30
Indiana,Kansas St.,2025-11-25,1,86,57,11,17,29,69,57,8,19,15
North Texas,Eastern Wash.,2025-11-25,1,79,60,13,12,30,71,63,14,15,19
Kansas St.,Indiana,2025-11-25,-1,69,57,8,19,15,86,57,11,17,29
Austin Peay,NIU,2025-11-25,1,77,51,9,10,22,59,60,12,11,17
NIU,Austin Peay,2025-11-25,-1,59,60,12,11,17,77,51,9,10,22
Arizona St.,Washington St.,2025-11-25,0,100,56,8,10,29,94,55,9,11,29
Washington St.,Arizona St.,2025-11-25,0,94,55,9,11,29,100,56,8,10,29
UC Irvine,New Mexico St.,2025-11-25,0,45,45,6,18,29,57,48,13,21,27
Winthrop,Nebraska,2025-11-25,-1,73,69,17,11,13,80,69,10,5,10
Michigan,Auburn,2025-11-25,0,102,68,16,9,22,72,62,15,8,33
New Mexico St.,UC Irvine,2025-11-25,0,57,48,13,21,27,45,45,6,18,29
Nebraska,Winthrop,2025-11-25,1,80,69,10,5,10,73,69,17,11,13
Auburn,Michigan,2025-11-25,0,72,62,15,8,33,102,68,16,9,22
Portland St.,Utah Tech,2025-11-25,-1,68,58,16,17,24,63,57,3,13,10
UTSA,Ga. Southern,2025-11-25,0,77,60,15,10,37,64,56,12,12,38
Oakland,Montana,2025-11-25,-1,95,66,13,10,31,87,63,11,15,22
Montana,Oakland,2025-11-25,1,87,63,11,15,22,95,66,13,10,31
Utah Tech,Portland St.,2025-11-25,1,63,57,3,13,10,68,58,16,17,24
Ga. Southern,UTSA,2025-11-25,0,64,56,12,12,38,77,60,15,10,37
Iowa,Ole Miss,2025-11-25,0,74,56,11,7,24,69,49,6,13,20
Maryland,Gonzaga,2025-11-25,0,61,55,14,18,23,100,64,13,12,15
Ole Miss,Iowa,2025-11-25,0,69,49,6,13,20,74,56,11,7,24
Gonzaga,Maryland,2025-11-25,0,100,64,13,12,15,61,55,14,18,23
California,UCLA,2025-11-25,0,80,58,7,8,22,72,64,14,11,23
UCLA,California,2025-11-25,0,72,64,14,11,23,80,58,7,8,22
San Diego St.,Oregon,2025-11-25,0,97,58,8,15,9,80,62,14,13,22
Oregon,San Diego St.,2025-11-25,0,80,62,14,13,22,97,58,8,15,9
Utah,Grand Canyon,2025-11-25,0,58,51,8,14,18,68,58,10,6,32
UNLV,Alabama,2025-11-25,0,76,71,10,10,14,115,65,14,12,35
Alabama,UNLV,2025-11-25,0,115,65,14,12,35,76,71,10,10,14
Grand Canyon,Utah,2025-11-25,0,68,58,10,6,32,58,51,8,14,18
Troy,Saint Francis,2025-11-26,0,74,54,14,19,30,64,55,11,22,16
Saint Francis,Troy,2025-11-26,0,64,55,11,22,16,74,54,14,19,30
Bowling Green,VMI,2025-11-26,0,81,64,20,16,15,48,50,13,14,32
VMI,Bowling Green,2025-11-26,0,48,50,13,14,32,81,64,20,16,15
Towson,UC San Diego,2025-11-26,0,73,65,16,9,17,87,53,5,7,15
UC San Diego,Towson,2025-11-26,0,87,53,5,7,15,73,65,16,9,17
UMass Lowell,Stonehill,2025-11-26,-1,75,64,14,7,25,64,70,15,9,9
Stonehill,UMass Lowell,2025-11-26,1,64,70,15,9,9,75,64,14,7,25
Western Ky.,Vanderbilt,2025-11-26,0,78,62,14,17,33,83,53,7,17,37
Vanderbilt,Western Ky.,2025-11-26,0,83,53,7,17,37,78,62,14,17,33
Iowa St.,Syracuse,2025-11-26,0,95,61,8,9,21,64,56,12,19,19
Syracuse,Iowa St.,2025-11-26,0,64,56,12,19,19,95,61,8,9,21
Texas Tech,New Orleans,2025-11-26,1,82,64,18,12,25,50,54,6,17,13
New Orleans,Texas Tech,2025-11-26,-1,50,54,6,17,13,82,64,18,12,25
New Hampshire,Brown,2025-11-26,1,47,60,9,14,4,59,51,7,13,15
Brown,New Hampshire,2025-11-26,-1,59,51,7,13,15,47,60,9,14,4
Buffalo,Bucknell,2025-11-26,0,73,54,10,8,19,71,57,13,11,12
Belmont,Toledo,2025-11-26,0,87,60,10,20,3,72,59,6,12,13
Toledo,Belmont,2025-11-26,0,72,59,6,12,13,87,60,10,20,3
Bucknell,Buffalo,2025-11-26,0,71,57,13,11,12,73,54,10,8,19
Army West Point,FDU,2025-11-26,-1,81,53,10,8,33,73,63,14,6,25
UIC,Robert Morris,2025-11-26,-1,74,61,21,12,33,88,62,16,14,16
San Jose St.,Loyola Chicago,2025-11-26,0,63,54,11,7,17,51,40,7,21,10
Loyola Chicago,San Jose St.,2025-11-26,0,51,40,7,21,10,63,54,11,7,17
FIU,Omaha,2025-11-26,1,74,64,10,7,22,61,55,12,20,20
Omaha,FIU,2025-11-26,-1,61,55,12,20,20,74,64,10,7,22
UNC Greensboro,Miami (OH),2025-11-26,0,71,54,10,17,25,82,59,6,10,20
Miami (OH),UNC Greensboro,2025-11-26,0,82,59,6,10,20,71,54,10,17,25
App State,Mercer,2025-11-26,-1,67,61,13,8,13,75,59,15,9,19
Northern Ky.,Wofford,2025-11-26,1,93,60,10,9,34,83,54,12,11,43
Wofford,Northern Ky.,2025-11-26,-1,83,54,12,11,43,93,60,10,9,34
Robert Morris,UIC,2025-11-26,1,88,62,16,14,16,74,61,21,12,33
Mercer,App State,2025-11-26,1,75,59,15,9,19,67,61,13,8,13
FDU,Army West Point,2025-11-26,1,73,63,14,6,25,81,53,10,8,33
Bradley,Liberty,2025-11-26,0,74,53,11,15,14,64,48,5,12,21
Southern California,Arizona St.,2025-11-26,0,88,57,12,12,18,75,52,9,11,27
Arizona St.,Southern California,2025-11-26,0,75,52,9,11,27,88,57,12,12,18
Liberty,Bradley,2025-11-26,0,64,48,5,12,21,74,53,11,15,14
South Fla.,VCU,2025-11-26,0,66,67,13,9,20,78,62,16,11,32
VCU,South Fla.,2025-11-26,0,78,62,16,11,32,66,67,13,9,20
New Mexico St.,Georgia St.,2025-11-26,0,77,76,18,9,14,58,67,11,13,12
Georgia St.,New Mexico St.,2025-11-26,0,58,67,11,13,12,77,76,18,9,14
Jacksonville St.,North Dakota St.,2025-11-26,0,43,50,12,15,23,56,50,8,10,17
North Dakota St.,Jacksonville St.,2025-11-26,0,56,50,8,10,17,43,50,12,15,23
Southern Ind.,Valparaiso,2025-11-26,-1,64,56,14,15,25,56,79,21,9,10
Valparaiso,Southern Ind.,2025-11-26,1,56,79,21,9,10,64,56,14,15,25
Houston,Notre Dame,2025-11-26,0,66,59,16,5,23,56,50,9,8,21
Notre Dame,Houston,2025-11-26,0,56,50,9,8,21,66,59,16,5,23
Boston College,Harvard,2025-11-26,1,73,59,7,7,10,60,60,7,10,6
Gardner-Webb,Navy,2025-11-26,0,51,51,6,16,12,84,57,13,14,18
Lipscomb,Marshall,2025-11-26,-1,90,57,6,15,26,67,62,12,17,22
Marshall,Lipscomb,2025-11-26,1,67,62,12,17,22,90,57,6,15,26
Harvard,Boston College,2025-11-26,-1,60,60,7,10,6,73,59,7,7,10
Navy,Gardner-Webb,2025-11-26,0,84,57,13,14,18,51,51,6,16,12
UNI,Tulsa,2025-11-26,0,60,57,7,9,10,63,49,4,10,15
Tulsa,UNI,2025-11-26,0,63,49,4,10,15,60,57,7,9,10
Oral Roberts,Rice,2025-11-26,0,62,60,13,11,10,81,57,12,10,12
Rice,Oral Roberts,2025-11-26,0,81,57,12,10,12,62,60,13,11,10
Virginia Tech,Colorado St.,2025-11-26,0,66,51,5,8,16,64,59,11,11,8
