team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Wisconsin,Montana St.,2024-11-07,1,79,53,9,11,21,67,54,7,14,10
N.C. A&T,Wake Forest,2024-11-07,-1,64,67,6,13,12,80,62,10,19,22
Wake Forest,N.C. A&T,2024-11-07,1,80,62,10,19,22,64,67,6,13,12
Omaha,Stetson,2024-11-07,-1,79,71,10,5,13,76,61,7,7,18
Stetson,Omaha,2024-11-07,1,76,61,7,7,18,79,71,10,5,13
UMES,Penn,2024-11-07,-1,84,64,17,11,26,85,58,12,7,31
Penn,UMES,2024-11-07,1,85,58,12,7,31,84,64,17,11,26
Southern Miss.,UAB,2024-11-07,-1,84,57,9,22,21,98,76,15,10,18
UAB,Southern Miss.,2024-11-07,1,98,76,15,10,18,84,57,9,22,21
Arkansas St.,Alabama,2024-11-08,-1,79,62,8,13,36,88,66,14,12,44
Alabama,Arkansas St.,2024-11-08,1,88,66,14,12,44,79,62,8,13,36
Arizona St.,Santa Clara,2024-11-08,0,81,53,11,15,27,74,66,12,9,16
Santa Clara,Arizona St.,2024-11-08,0,74,66,12,9,16,81,53,11,15,27
Army West Point,Duke,2024-11-08,-1,58,64,10,13,9,100,71,17,8,18
Duke,Army West Point,2024-11-08,1,100,71,17,8,18,58,64,10,13,9
Austin Peay,Butler,2024-11-08,-1,68,62,10,8,14,66,49,9,16,19
Butler,Austin Peay,2024-11-08,1,66,49,9,16,19,68,62,10,8,14
UC Riverside,BYU,2024-11-08,-1,80,58,6,12,23,86,62,11,10,26
BYU,UC Riverside,2024-11-08,1,86,62,11,10,26,80,58,6,12,23
Furman,Belmont,2024-11-08,-1,76,59,7,16,5,74,59,4,10,10
Belmont,Furman,2024-11-08,1,74,59,4,10,10,76,59,7,16,5
Boston College,VCU,2024-11-08,0,55,58,17,17,29,80,60,14,12,29
VCU,Boston College,2024-11-08,0,80,60,14,12,29,55,58,17,17,29
Boston U.,San Diego,2024-11-08,-1,60,61,14,8,15,74,59,13,11,12
San Diego,Boston U.,2024-11-08,1,74,59,13,11,12,60,61,14,8,15
Davidson,Bowling Green,2024-11-08,-1,91,61,10,13,28,85,60,7,10,25
Bowling Green,Davidson,2024-11-08,1,85,60,7,10,25,91,61,10,13,28
Bradley,Washington St.,2024-11-08,-1,74,54,7,14,21,91,61,14,9,33
Washington St.,Bradley,2024-11-08,1,91,61,14,9,33,74,54,7,14,21
Siena,Bryant,2024-11-08,-1,90,70,18,19,27,88,58,16,23,37
Bryant,Siena,2024-11-08,1,88,58,16,23,37,90,70,18,19,27
Cal St. Fullerton,Stanford,2024-11-08,-1,53,40,7,14,33,80,53,10,9,26
Stanford,Cal St. Fullerton,2024-11-08,1,80,53,10,9,26,53,40,7,14,33
Central Conn. St.,Saint Joseph's,2024-11-08,-1,73,57,6,11,14,67,58,10,13,17
Saint Joseph's,Central Conn. St.,2024-11-08,1,67,58,10,13,17,73,57,6,11,14
Morehead St.,Cincinnati,2024-11-08,-1,56,56,11,10,18,83,55,5,4,15
Cincinnati,Morehead St.,2024-11-08,1,83,55,5,4,15,56,56,11,10,18
Saint Francis,Clemson,2024-11-08,-1,62,56,7,16,14,88,56,8,16,17
Clemson,Saint Francis,2024-11-08,1,88,56,8,16,17,62,56,7,16,14
South Fla.,Col. of Charleston,2024-11-08,-1,71,59,9,17,28,86,60,9,16,31
Col. of Charleston,South Fla.,2024-11-08,1,86,60,9,16,31,71,59,9,17,28
Tennessee St.,Colorado St.,2024-11-08,-1,79,66,13,21,19,87,63,10,11,35
Colorado St.,Tennessee St.,2024-11-08,1,87,63,10,11,35,79,66,13,21,19
Northern Colo.,Colorado,2024-11-08,-1,88,74,12,17,17,90,58,11,21,41
Colorado,Northern Colo.,2024-11-08,1,90,58,11,21,41,88,74,12,17,17
Samford,Cornell,2024-11-08,-1,86,66,13,13,35,88,65,15,18,33
Cornell,Samford,2024-11-08,1,88,65,15,18,33,86,66,13,13,35
Duquesne,Princeton,2024-11-08,0,68,58,8,11,19,75,53,5,11,29
Princeton,Duquesne,2024-11-08,0,75,53,5,11,29,68,58,8,11,19
Eastern Ky.,ETSU,2024-11-08,-1,82,61,13,12,15,78,61,21,12,29
ETSU,Eastern Ky.,2024-11-08,1,78,61,21,12,29,82,61,13,12,15
East Texas A&M,Texas A&M,2024-11-08,-1,55,52,8,18,11,87,61,15,10,24
Texas A&M,East Texas A&M,2024-11-08,1,87,61,15,10,24,55,52,8,18,11
FGCU,TCU,2024-11-08,-1,51,50,5,15,9,67,55,12,14,14
TCU,FGCU,2024-11-08,1,67,55,12,14,14,51,50,5,15,9
Sacramento St.,Fresno St.,2024-11-08,-1,57,61,9,16,2,64,61,14,13,19
Fresno St.,Sacramento St.,2024-11-08,1,64,61,14,13,19,57,61,9,16,2
Ga. Southern,UNCW,2024-11-08,-1,84,59,8,14,28,92,50,14,12,59
UNCW,Ga. Southern,2024-11-08,1,92,50,14,12,59,84,59,8,14,28
Gardner-Webb,N.C. Central,2024-11-08,-1,88,50,8,23,22,82,63,12,10,20
N.C. Central,Gardner-Webb,2024-11-08,1,82,63,12,10,20,88,50,8,23,22
George Mason,Marquette,2024-11-08,-1,63,58,12,19,15,82,67,14,9,26
Marquette,George Mason,2024-11-08,1,82,67,14,9,26,63,58,12,19,15
Hampton,George Washington,2024-11-08,-1,54,66,16,15,16,82,66,13,12,17
George Washington,Hampton,2024-11-08,1,82,66,13,12,17,54,66,16,15,16
Georgia St.,Mississippi St.,2024-11-08,-1,66,64,18,17,25,101,72,12,10,10
Mississippi St.,Georgia St.,2024-11-08,1,101,72,12,10,10,66,64,18,17,25
Grambling,Ole Miss,2024-11-08,-1,64,45,5,22,20,66,65,10,6,18
Ole Miss,Grambling,2024-11-08,1,66,65,10,6,18,64,45,5,22,20
St. Thomas (MN),Green Bay,2024-11-08,-1,90,53,7,14,24,76,63,8,10,15
Green Bay,St. Thomas (MN),2024-11-08,1,76,63,8,10,15,90,53,7,14,24
Harvard,Navy,2024-11-08,-1,80,60,11,19,15,85,66,14,7,26
Navy,Harvard,2024-11-08,1,85,66,14,7,26,80,60,11,19,15
Iona,Hofstra,2024-11-08,-1,76,59,15,15,30,90,59,12,14,24
Hofstra,Iona,2024-11-08,1,90,59,12,14,24,76,59,15,15,30
Holy Cross,Rhode Island,2024-11-08,-1,77,61,11,14,18,91,57,4,8,29
Rhode Island,Holy Cross,2024-11-08,1,91,57,4,8,29,77,61,11,14,18
Houston Christian,Texas,2024-11-08,-1,59,51,8,17,17,90,62,9,7,13
Texas,Houston Christian,2024-11-08,1,90,62,9,7,13,59,51,8,17,17
Howard,Missouri,2024-11-08,-1,62,55,8,17,10,77,51,8,12,31
Missouri,Howard,2024-11-08,1,77,51,8,12,31,62,55,8,17,10
IU Indy,Xavier,2024-11-08,-1,80,60,8,9,12,94,59,9,8,22
Xavier,IU Indy,2024-11-08,1,94,59,9,8,22,80,60,8,9,12
SIUE,Illinois,2024-11-08,-1,58,73,19,9,17,90,63,16,5,28
Illinois,SIUE,2024-11-08,1,90,63,16,5,28,58,73,19,9,17
North Carolina,Kansas,2024-11-08,-1,89,63,10,11,31,92,76,12,4,17
Kansas,North Carolina,2024-11-08,1,92,76,12,4,17,89,63,10,11,31
UC Irvine,LMU (CA),2024-11-08,-1,66,50,4,15,17,51,60,5,11,6
LMU (CA),UC Irvine,2024-11-08,1,51,60,5,11,6,66,50,4,15,17
Long Beach St.,South Dakota St.,2024-11-08,-1,79,55,9,10,27,80,56,9,12,24
South Dakota St.,Long Beach St.,2024-11-08,1,80,56,9,12,24,79,55,9,10,27
Mount St. Mary's,Maryland,2024-11-08,-1,52,42,6,25,20,86,65,15,6,30
Maryland,Mount St. Mary's,2024-11-08,1,86,65,15,6,30,52,42,6,25,20
Massachusetts,West Virginia,2024-11-08,-1,69,60,12,15,20,75,57,12,14,29
West Virginia,Massachusetts,2024-11-08,1,75,57,12,14,29,69,60,12,15,20
Monmouth,Temple,2024-11-08,0,74,67,15,11,24,103,65,11,6,32
Temple,Monmouth,2024-11-08,0,103,65,11,6,32,74,67,15,11,24
Montana,Oregon,2024-11-08,-1,48,50,8,14,17,79,60,13,8,23
Oregon,Montana,2024-11-08,1,79,60,13,8,23,48,50,8,14,17
Murray St.,Pittsburgh,2024-11-08,-1,68,55,8,13,21,83,53,9,9,33
Pittsburgh,Murray St.,2024-11-08,1,83,53,9,9,33,68,55,8,13,21
Presbyterian,NC State,2024-11-08,-1,72,57,12,15,16,81,56,10,12,19
NC State,Presbyterian,2024-11-08,1,81,56,10,12,19,72,57,12,15,16
NJIT,Villanova,2024-11-08,-1,54,50,4,12,5,91,56,11,5,22
Villanova,NJIT,2024-11-08,1,91,56,11,5,22,54,50,4,12,5
New Mexico,UCLA,2024-11-08,0,72,49,8,24,23,64,55,14,21,27
UCLA,New Mexico,2024-11-08,0,64,55,14,21,27,72,49,8,24,23
South Alabama,Nicholls,2024-11-08,-1,70,57,13,5,30,64,63,11,8,13
Nicholls,South Alabama,2024-11-08,1,64,63,11,8,13,70,57,13,5,30
Northern Ky.,Purdue,2024-11-08,-1,50,57,15,13,14,72,51,8,13,14
Purdue,Northern Ky.,2024-11-08,1,72,51,8,13,14,50,57,15,13,14
Northwestern St.,Texas Tech,2024-11-08,-1,65,59,14,12,22,86,57,11,9,29
Texas Tech,Northwestern St.,2024-11-08,1,86,57,11,9,29,65,59,14,12,22
Weber St.,Oregon St.,2024-11-08,-1,48,51,8,15,11,76,59,10,11,11
Oregon St.,Weber St.,2024-11-08,1,76,59,10,11,11,48,51,8,15,11
Pacific,San Jose St.,2024-11-08,0,80,59,10,12,22,67,62,7,7,24
San Jose St.,Pacific,2024-11-08,0,67,62,7,7,24,80,59,10,12,22
UMBC,Penn St.,2024-11-08,-1,54,65,9,17,14,103,67,10,11,29
Penn St.,UMBC,2024-11-08,1,103,67,10,11,29,54,65,9,17,14
Purdue Fort Wayne,UCF,2024-11-08,-1,68,65,9,13,7,75,59,15,13,30
UCF,Purdue Fort Wayne,2024-11-08,1,75,59,15,13,30,68,65,9,13,7
Western Caro.,Queens (NC),2024-11-08,-1,54,67,12,16,16,67,70,17,14,23
Queens (NC),Western Caro.,2024-11-08,1,67,70,17,14,23,54,67,12,16,16
William & Mary,Radford,2024-11-08,-1,77,58,14,11,35,89,54,13,12,34
Radford,William & Mary,2024-11-08,1,89,54,13,12,34,77,58,14,11,35
Saint Peter's,UMass Lowell,2024-11-08,-1,74,58,13,15,20,81,54,8,9,32
UMass Lowell,Saint Peter's,2024-11-08,1,81,54,8,9,32,74,58,13,15,20
South Carolina St.,South Carolina,2024-11-08,-1,64,67,16,10,24,86,64,18,13,25
South Carolina,South Carolina St.,2024-11-08,1,86,64,18,13,25,64,67,16,10,24
ULM,Tulane,2024-11-08,-1,64,66,17,17,16,80,60,10,11,26
Tulane,ULM,2024-11-08,1,80,60,10,11,26,64,66,17,17,16
Yale,UIC,2024-11-08,-1,79,56,6,16,25,91,68,12,9,23
UIC,Yale,2024-11-08,1,91,68,12,9,23,79,56,6,16,25
USC Upstate,Virginia Tech,2024-11-08,-1,74,55,5,17,13,93,62,12,7,30
Virginia Tech,USC Upstate,2024-11-08,1,93,62,12,7,30,74,55,5,17,13
Middle Tenn.,Abilene Christian,2024-11-09,-1,79,60,10,15,14,56,49,9,19,25
Abilene Christian,Middle Tenn.,2024-11-09,1,56,49,9,19,25,79,60,10,15,14
Old Dominion,Arizona,2024-11-09,-1,44,57,9,18,17,102,75,24,9,29
Arizona,Old Dominion,2024-11-09,1,102,75,24,9,29,44,57,9,18,17
Ark.-Pine Bluff,Tulsa,2024-11-09,-1,80,60,9,20,10,103,71,16,7,29
Tulsa,Ark.-Pine Bluff,2024-11-09,1,103,71,16,7,29,80,60,9,20,10
Arkansas,Baylor,2024-11-09,0,67,58,12,11,17,72,58,9,8,17
Baylor,Arkansas,2024-11-09,0,72,58,9,8,17,67,58,12,11,17
Auburn,Houston,2024-11-09,0,74,51,11,12,19,69,58,15,10,22
Houston,Auburn,2024-11-09,0,69,58,15,10,22,74,51,11,12,19
VMI,Bellarmine,2024-11-09,-1,76,62,9,9,14,71,51,5,17,15
Bellarmine,VMI,2024-11-09,1,71,51,5,17,15,76,62,9,9,14
Bethune-Cookman,Nebraska,2024-11-09,-1,58,62,12,22,7,63,55,13,18,26
Nebraska,Bethune-Cookman,2024-11-09,1,63,55,13,18,26,58,62,12,22,7
Boise St.,San Francisco,2024-11-09,-1,73,60,11,7,29,84,55,8,11,19
San Francisco,Boise St.,2024-11-09,1,84,55,8,11,19,73,60,11,7,29
Bucknell,Kentucky,2024-11-09,-1,72,73,12,14,6,100,79,22,15,16
Kentucky,Bucknell,2024-11-09,1,100,79,22,15,16,72,73,12,14,6
Kennesaw St.,California Baptist,2024-11-09,-1,84,60,11,17,16,88,62,15,8,42
California Baptist,Kennesaw St.,2024-11-09,1,88,62,15,8,42,84,60,11,17,16
St. Bonaventure,Canisius,2024-11-09,-1,87,58,15,8,24,78,56,8,9,12
Canisius,St. Bonaventure,2024-11-09,1,78,56,8,9,12,87,58,15,8,24
Charlotte,Utah St.,2024-11-09,-1,74,52,10,17,22,103,66,16,7,27
Utah St.,Charlotte,2024-11-09,1,103,66,16,7,27,74,52,10,17,22
Youngstown St.,Chicago St.,2024-11-09,-1,80,60,18,14,32,60,61,11,12,26
Chicago St.,Youngstown St.,2024-11-09,1,60,61,11,12,26,80,60,18,14,32
Cleveland St.,Kansas St.,2024-11-09,-1,64,60,18,20,16,77,45,7,19,26
Kansas St.,Cleveland St.,2024-11-09,1,77,45,7,19,26,64,60,18,20,16
Coastal Carolina,East Carolina,2024-11-09,-1,59,59,14,6,18,63,51,16,4,40
East Carolina,Coastal Carolina,2024-11-09,1,63,51,16,4,40,59,59,14,6,18
Colgate,Drexel,2024-11-09,-1,56,60,7,5,15,73,56,8,12,15
Drexel,Colgate,2024-11-09,1,73,56,8,12,15,56,60,7,5,15
Delaware St.,Columbia,2024-11-09,-1,62,68,15,15,14,83,65,16,16,22
Columbia,Delaware St.,2024-11-09,1,83,65,16,16,22,62,68,15,15,14
Rider,Coppin St.,2024-11-09,-1,64,47,7,14,29,53,61,9,12,11
Coppin St.,Rider,2024-11-09,1,53,61,9,12,11,64,47,7,14,29
Sacred Heart,Dartmouth,2024-11-09,-1,76,63,5,13,12,81,58,14,14,39
Dartmouth,Sacred Heart,2024-11-09,1,81,58,14,14,39,76,63,5,13,12
Northwestern,Dayton,2024-11-09,-1,66,56,10,16,13,71,46,3,14,25
Dayton,Northwestern,2024-11-09,1,71,46,3,14,25,66,56,10,16,13
FIU,Southern Utah,2024-11-09,-1,75,69,14,15,22,80,46,8,24,42
Southern Utah,FIU,2024-11-09,1,80,46,8,24,42,75,69,14,15,22
Fairfield,Georgetown,2024-11-09,-1,57,60,13,17,10,69,57,12,18,12
Georgetown,Fairfield,2024-11-09,1,69,57,12,18,12,57,60,13,17,10
Florida St.,Rice,2024-11-09,0,73,54,11,13,34,65,53,14,17,31
Rice,Florida St.,2024-11-09,0,65,53,14,17,31,73,54,11,13,34
Fordham,Seton Hall,2024-11-09,-1,57,52,9,14,18,56,54,12,15,16
Seton Hall,Fordham,2024-11-09,1,56,54,12,15,16,57,52,9,14,18
Western Ky.,Grand Canyon,2024-11-09,-1,72,61,7,16,13,74,60,9,12,29
Grand Canyon,Western Ky.,2024-11-09,1,74,60,9,12,29,72,61,7,16,13
Jackson St.,High Point,2024-11-09,-1,71,54,7,12,26,80,42,4,18,29
High Point,Jackson St.,2024-11-09,1,80,42,4,18,29,71,54,7,12,26
James Madison,Norfolk St.,2024-11-09,-1,69,62,19,16,18,83,45,0,12,29
Norfolk St.,James Madison,2024-11-09,1,83,45,0,12,29,69,62,19,16,18
Lafayette,La Salle,2024-11-09,-1,60,61,5,9,15,81,61,15,11,26
La Salle,Lafayette,2024-11-09,1,81,61,15,11,26,60,61,5,9,15
Liberty,Seattle U,2024-11-09,-1,66,50,7,15,19,64,46,6,12,24
Seattle U,Liberty,2024-11-09,1,64,46,6,12,24,66,50,7,15,19
Wofford,Lipscomb,2024-11-09,-1,69,58,11,10,10,78,58,11,6,18
Lipscomb,Wofford,2024-11-09,1,78,58,11,6,18,69,58,11,10,10
Little Rock,Winthrop,2024-11-09,-1,67,64,14,20,23,82,55,21,22,42
Winthrop,Little Rock,2024-11-09,1,82,55,21,22,42,67,64,14,20,23
Morgan St.,Longwood,2024-11-09,-1,66,54,10,19,20,84,49,7,15,33
Longwood,Morgan St.,2024-11-09,1,84,49,7,15,33,66,54,10,19,20
Louisiana Tech,UT Arlington,2024-11-09,-1,92,61,15,7,26,77,67,18,11,17
UT Arlington,Louisiana Tech,2024-11-09,1,77,67,18,11,17,92,61,15,7,26
Tennessee,Louisville,2024-11-09,-1,77,53,12,20,11,55,60,13,15,13
Louisville,Tennessee,2024-11-09,1,55,60,13,15,13,77,53,12,20,11
Marist,Richmond,2024-11-09,-1,79,60,11,10,17,72,51,8,10,31
Richmond,Marist,2024-11-09,1,72,51,8,10,31,79,60,11,10,17
Toledo,Marshall,2024-11-09,-1,90,59,8,9,32,80,72,13,9,17
Marshall,Toledo,2024-11-09,1,80,72,13,9,17,90,59,8,9,32
Memphis,UNLV,2024-11-09,-1,80,56,8,13,22,74,58,10,10,26
UNLV,Memphis,2024-11-09,1,74,58,10,10,26,80,56,8,13,22
Vermont,Merrimack,2024-11-09,-1,51,57,13,17,6,65,61,14,12,10
Merrimack,Vermont,2024-11-09,1,65,61,14,12,10,51,57,13,17,6
Wright St.,Miami (OH),2024-11-09,-1,81,56,7,14,18,68,64,11,12,13
Miami (OH),Wright St.,2024-11-09,1,68,64,11,12,13,81,56,7,14,18
Omaha,Minnesota,2024-11-09,-1,64,51,12,16,23,68,55,13,12,26
Minnesota,Omaha,2024-11-09,1,68,55,13,12,26,64,51,12,16,23
Montana St.,Wichita St.,2024-11-09,-1,69,67,12,10,9,89,61,10,6,26
Wichita St.,Montana St.,2024-11-09,1,89,61,10,6,26,69,67,12,10,9
Washington,Nevada,2024-11-09,-1,53,56,10,14,13,63,55,13,11,25
Nevada,Washington,2024-11-09,1,63,55,13,11,25,53,56,10,14,13
New Hampshire,UConn,2024-11-09,-1,53,48,5,17,20,92,63,15,10,25
UConn,New Hampshire,2024-11-09,1,92,63,15,10,25,53,48,5,17,20
New Mexico St.,Utah Tech,2024-11-09,-1,75,57,15,15,24,63,60,11,6,29
Utah Tech,New Mexico St.,2024-11-09,1,63,60,11,6,29,75,57,15,15,24
Troy,New Orleans,2024-11-09,-1,78,63,19,21,23,61,65,14,16,20
New Orleans,Troy,2024-11-09,1,61,65,14,16,20,78,63,19,21,23
UNC Asheville,Ohio,2024-11-09,-1,76,63,14,15,22,82,56,13,13,31
Ohio,UNC Asheville,2024-11-09,1,82,56,13,13,31,76,63,14,15,22
Pepperdine,UC San Diego,2024-11-09,-1,76,46,5,19,27,94,65,12,9,20
UC San Diego,Pepperdine,2024-11-09,1,94,65,12,9,20,76,46,5,19,27
UC Santa Barbara,Portland,2024-11-09,-1,94,68,9,8,11,53,66,11,11,13
Portland,UC Santa Barbara,2024-11-09,1,53,66,11,11,13,94,68,9,8,11
Stonehill,Providence,2024-11-09,-1,49,53,6,14,22,76,54,12,21,21
Providence,Stonehill,2024-11-09,1,76,54,12,21,21,49,53,6,14,22
Quinnipiac,St. John's (NY),2024-11-09,-1,73,65,12,14,21,96,71,14,12,26
St. John's (NY),Quinnipiac,2024-11-09,1,96,71,14,12,26,73,65,12,14,21
Sam Houston,Tarleton St.,2024-11-09,-1,91,63,19,19,27,62,57,12,22,19
Tarleton St.,Sam Houston,2024-11-09,1,62,57,12,22,19,91,63,19,19,27
UTEP,Utah Valley,2024-11-09,-1,60,57,8,14,29,89,48,9,19,41
Utah Valley,UTEP,2024-11-09,1,89,48,9,19,41,60,57,8,14,29
Alabama St.,LSU,2024-11-10,-1,61,60,15,15,26,74,47,6,15,34
LSU,Alabama St.,2024-11-10,1,74,47,6,15,34,61,60,15,15,26
Harvard,American,2024-11-10,-1,55,52,7,11,15,67,50,5,11,17
American,Harvard,2024-11-10,1,67,50,5,11,17,55,52,7,11,15
App State,Wisconsin,2024-11-10,-1,56,56,11,18,13,87,70,14,6,16
Wisconsin,App State,2024-11-10,1,87,70,14,6,16,56,56,11,18,13
Arizona St.,Gonzaga,2024-11-10,-1,80,63,6,10,12,88,62,10,8,22
Gonzaga,Arizona St.,2024-11-10,1,88,62,10,8,22,80,63,6,10,12
Binghamton,Miami (FL),2024-11-10,-1,64,55,6,12,15,88,58,8,7,25
Miami (FL),Binghamton,2024-11-10,1,88,58,8,7,25,64,55,6,12,15
Maine,Brown,2024-11-10,-1,69,58,11,14,15,67,51,10,15,27
Brown,Maine,2024-11-10,1,67,51,10,15,27,69,58,11,14,15
Saint Francis,Campbell,2024-11-10,-1,65,50,5,18,11,64,48,7,18,21
Campbell,Saint Francis,2024-11-10,1,64,48,7,18,21,65,50,5,18,11
FDU,Creighton,2024-11-10,-1,70,67,9,14,14,96,69,17,14,25
Creighton,FDU,2024-11-10,1,96,69,17,14,25,70,67,9,14,14
Niagara,Detroit Mercy,2024-11-10,-1,78,64,5,10,17,84,59,13,14,29
Detroit Mercy,Niagara,2024-11-10,1,84,59,13,14,29,78,64,5,10,17
SFA,Drake,2024-11-10,-1,51,49,15,19,15,66,43,10,17,25
Drake,SFA,2024-11-10,1,66,43,10,17,25,51,49,15,19,15
Eastern Ill.,Indiana,2024-11-10,-1,55,57,7,17,9,90,62,7,12,12
Indiana,Eastern Ill.,2024-11-10,1,90,62,7,12,12,55,57,7,17,9
North Florida,Georgia Tech,2024-11-10,-1,105,69,10,9,29,93,79,13,10,12
Georgia Tech,North Florida,2024-11-10,1,93,79,13,10,12,105,69,10,9,29
Texas Southern,Georgia,2024-11-10,-1,64,65,7,4,19,92,59,18,14,39
Georgia,Texas Southern,2024-11-10,1,92,59,18,14,39,64,65,7,4,19
San Jose St.,Hawaii,2024-11-10,-1,69,50,8,8,24,80,55,6,6,20
Hawaii,San Jose St.,2024-11-10,1,80,55,6,6,20,69,50,8,8,24
Michigan,Wake Forest,2024-11-10,0,70,57,10,16,15,72,56,11,13,19
Wake Forest,Michigan,2024-11-10,0,72,56,11,13,19,70,57,10,16,15
Princeton,Northeastern,2024-11-10,-1,79,60,7,7,22,76,62,9,14,10
Northeastern,Princeton,2024-11-10,1,76,62,9,14,10,79,60,7,7,22
St. Thomas (MN),Oklahoma St.,2024-11-10,-1,71,62,10,20,10,80,60,9,10,28
Oklahoma St.,St. Thomas (MN),2024-11-10,1,80,60,9,10,28,71,62,10,20,10
Southeast Mo. St.,Vanderbilt,2024-11-10,-1,76,63,4,8,13,85,65,20,9,41
Vanderbilt,Southeast Mo. St.,2024-11-10,1,85,65,20,9,41,76,63,4,8,13
Southeastern La.,UAB,2024-11-10,-1,72,62,11,13,16,82,62,13,11,22
UAB,Southeastern La.,2024-11-10,1,82,62,13,11,22,72,62,11,13,16
Tennessee St.,Wyoming,2024-11-10,-1,66,59,15,12,32,81,57,9,11,24
Wyoming,Tennessee St.,2024-11-10,1,81,57,9,11,24,66,59,15,12,32
UC Irvine,UNI,2024-11-10,-1,80,60,7,12,12,60,58,6,10,13
UNI,UC Irvine,2024-11-10,1,60,58,6,10,13,80,60,7,12,12
LIU,Air Force,2024-11-11,-1,63,56,16,10,19,54,39,5,12,28
Air Force,LIU,2024-11-11,1,54,39,5,12,28,63,56,16,10,19
McNeese,Alabama,2024-11-11,-1,64,61,12,13,11,72,50,10,15,24
Alabama,McNeese,2024-11-11,1,72,50,10,15,24,64,61,12,13,11
Alcorn,Tulane,2024-11-11,-1,51,56,16,16,16,84,59,13,12,15
Tulane,Alcorn,2024-11-11,1,84,59,13,12,15,51,56,16,16,16
Chattanooga,Austin Peay,2024-11-11,-1,61,64,14,12,9,67,48,8,11,26
Austin Peay,Chattanooga,2024-11-11,1,67,48,8,11,26,61,64,14,12,9
Boston U.,UCLA,2024-11-11,-1,40,46,7,28,9,71,60,11,15,21
UCLA,Boston U.,2024-11-11,1,71,60,11,15,21,40,46,7,28,9
Buffalo,Notre Dame,2024-11-11,-1,77,70,8,11,11,86,59,5,10,27
Notre Dame,Buffalo,2024-11-11,1,86,59,5,10,27,77,70,8,11,11
Western Mich.,Butler,2024-11-11,-1,65,73,16,5,17,85,50,2,11,24
Butler,Western Mich.,2024-11-11,1,85,50,2,11,24,65,73,16,5,17
North Dakota St.,CSU Bakersfield,2024-11-11,-1,81,50,7,9,25,86,59,10,6,18
CSU Bakersfield,North Dakota St.,2024-11-11,1,86,59,10,6,18,81,50,7,9,25
Central Mich.,Marquette,2024-11-11,-1,62,52,13,26,21,70,55,6,12,25
Marquette,Central Mich.,2024-11-11,1,70,55,6,12,25,62,52,13,26,21
Coppin St.,Virginia,2024-11-11,-1,45,50,4,10,16,62,52,6,12,12
Virginia,Coppin St.,2024-11-11,1,62,52,6,12,12,45,50,4,10,16
Mercer,DePaul,2024-11-11,-1,64,61,16,21,23,95,62,12,14,25
DePaul,Mercer,2024-11-11,1,95,62,12,14,25,64,61,16,21,23
Eastern Wash.,Missouri,2024-11-11,-1,77,56,8,14,12,84,48,8,13,31
Missouri,Eastern Wash.,2024-11-11,1,84,48,8,13,31,77,56,8,14,12
Florida A&M,Maryland,2024-11-11,-1,53,51,10,22,17,84,64,8,6,21
Maryland,Florida A&M,2024-11-11,1,84,64,8,6,21,53,51,10,22,17
Grambling,Florida,2024-11-11,-1,62,54,5,18,17,86,64,17,12,26
Florida,Grambling,2024-11-11,1,86,64,17,12,26,62,54,5,18,17
Jacksonville,Furman,2024-11-11,-1,69,65,15,14,20,78,57,9,14,24
Furman,Jacksonville,2024-11-11,1,78,57,9,14,24,69,65,15,14,20
Gardner-Webb,Pittsburgh,2024-11-11,-1,64,63,12,17,13,83,66,10,9,15
Pittsburgh,Gardner-Webb,2024-11-11,1,83,66,10,9,15,64,63,12,17,13
Stony Brook,George Mason,2024-11-11,-1,56,60,13,14,18,94,59,11,10,24
George Mason,Stony Brook,2024-11-11,1,94,59,11,10,24,56,60,13,14,18
Pacific,Hawaii,2024-11-11,-1,66,61,13,8,28,76,52,10,12,29
Hawaii,Pacific,2024-11-11,1,76,52,10,12,29,66,61,13,8,28
Idaho,Washington St.,2024-11-11,-1,67,63,10,11,23,90,66,15,12,20
Washington St.,Idaho,2024-11-11,1,90,66,15,12,20,67,63,10,11,23
Kansas City,Iowa St.,2024-11-11,-1,56,54,9,16,13,82,62,13,7,19
Iowa St.,Kansas City,2024-11-11,1,82,62,13,7,19,56,54,9,16,13
Lamar University,Texas A&M,2024-11-11,-1,71,64,14,10,25,97,58,15,14,32
Texas A&M,Lamar University,2024-11-11,1,97,58,15,14,32,71,64,14,10,25
Southern Ind.,Marshall,2024-11-11,-1,63,50,14,18,36,77,46,11,11,50
Marshall,Southern Ind.,2024-11-11,1,77,46,11,11,50,63,50,14,18,36
UT Martin,North Ala.,2024-11-11,-1,69,56,12,18,15,87,70,14,10,13
North Ala.,UT Martin,2024-11-11,1,87,70,14,10,13,69,56,12,18,15
Northwestern St.,Oklahoma,2024-11-11,-1,57,50,6,20,11,73,58,10,9,22
Oklahoma,Northwestern St.,2024-11-11,1,73,58,10,9,22,57,50,6,20,11
Youngstown St.,Ohio St.,2024-11-11,-1,47,59,13,12,24,81,56,7,15,13
Ohio St.,Youngstown St.,2024-11-11,1,81,56,7,15,13,47,59,13,12,24
Yale,Purdue,2024-11-11,-1,84,65,11,10,19,92,52,5,10,32
Purdue,Yale,2024-11-11,1,92,52,5,10,32,84,65,11,10,19
