Game
"NET +6 (Strength +2, Resume +4) Home win: Loyola Chicago vs. Detroit Mercy 87-65 (2024-11-07)"
"NET +0 (Strength +0, Resume +5) Home win: Loyola Chicago vs. Southern Utah 76-72 (2024-11-19)"
"NET -2 (Strength +0, Resume -21) Neutral loss: Loyola Chicago vs. Murray St. 68-71 (2024-12-25)"
"NET -2 (Strength -1, Resume -14) Neutral loss: Loyola Chicago vs. San Francisco 66-76 (2024-12-15)"
"NET -2 (Strength -3, Resume -18) Neutral loss: Loyola Chicago vs. Col. of Charleston 68-77 (2024-12-23)"
"NET -2 (Strength -4, Resume +13) Home win: Loyola Chicago vs. South Fla. 74-72 (2024-12-07)"
"NET -2 (Strength -7, Resume +2) Home win: Loyola Chicago vs. Canisius 72-60 (2024-12-18)"
"NET -3 (Strength -1, Resume -25) Neutral loss: Loyola Chicago vs. Oakland 71-72 (2024-12-22)"
"NET -6 (Strength -13, Resume +2) Home win: Loyola Chicago vs. Chicago St. 79-72 (2024-11-04)"
"NET -14 (Strength -19, Resume -20) Home loss: Loyola Chicago vs. VCU 65-84 (2025-01-04)"
"NET -23 (Strength -29, Resume -18) Away loss: Loyola Chicago vs. Saint Joseph's 57-93 (2025-01-11)"
"NET +20 (Strength +17, Resume +20) Away win: Loyola Maryland vs. Lehigh 76-60 (2025-01-18)"
"NET +17 (Strength +15, Resume +8) Away win: Loyola Maryland vs. NJIT 68-50 (2024-11-12)"
"NET +17 (Strength +11, Resume +32) Away win: Loyola Maryland vs. Mount St. Mary's 77-69 (2024-12-14)"
"NET +7 (Strength +7, Resume +8) Away win: Loyola Maryland vs. Coppin St. 68-57 (2024-12-02)"
"NET +2 (Strength +1, Resume +7) Home win: Loyola Maryland vs. Lehigh 80-74 (2025-01-05)"
"NET +0 (Strength -1, Resume +6) Home win: Loyola Maryland vs. VMI 70-67 (2024-11-26)"
"NET -1 (Strength -1, Resume +5) Home win: Loyola Maryland vs. Navy 75-74 (2025-01-11)"
"NET -2 (Strength +1, Resume -6) Away loss: Loyola Maryland vs. Army West Point 72-74 (2025-01-08)"
"NET -2 (Strength +0, Resume -5) Away loss: Loyola Maryland vs. Holy Cross 72-74 (2025-01-02)"
"NET -3 (Strength +0, Resume -10) Away loss: Loyola Maryland vs. Delaware St. 77-80 (2024-12-07)"
"NET -5 (Strength +0, Resume -8) Home loss: Loyola Maryland vs. Columbia 78-81 (2024-11-04)"
"NET -5 (Strength -4, Resume -3) Away loss: Loyola Maryland vs. DePaul 65-84 (2024-12-28)"
"NET -6 (Strength -6, Resume -2) Away loss: Loyola Maryland vs. VCU 57-83 (2024-11-16)"
"NET -11 (Strength -8, Resume -22) Home loss: Loyola Maryland vs. Hampton 68-76 (2024-12-21)"
"NET -16 (Strength -19, Resume -5) Away loss: Loyola Maryland vs. Boston College 61-82 (2024-11-19)"
"NET -22 (Strength -22, Resume -17) Home loss: Loyola Maryland vs. American 54-73 (2025-01-13)"
"NET +25 (Strength +19, Resume +20) Neutral win: Maine vs. Elon 69-56 (2024-11-29)"
"NET +24 (Strength +22, Resume +16) Away win: Maine vs. UMBC 87-62 (2025-01-18)"
"NET +22 (Strength +13, Resume +25) Away win: Maine vs. Duquesne 61-56 (2024-12-11)"
"NET +19 (Strength +16, Resume +15) Home win: Maine vs. Holy Cross 80-55 (2024-11-24)"
"NET +16 (Strength +13, Resume +10) Home win: Maine vs. UAlbany 87-66 (2025-01-11)"
"NET +12 (Strength +3, Resume +21) Away win: Maine vs. Brown 69-67 (2024-11-10)"
"NET +6 (Strength +3, Resume +6) Away win: Maine vs. NJIT 57-44 (2025-01-16)"
"NET +2 (Strength +2, Resume +0) Away loss: Maine vs. Duke 62-96 (2024-11-04)"
"NET +0 (Strength -1, Resume +6) Neutral win: Maine vs. Navy 71-66 (2024-12-01)"
"NET -2 (Strength +0, Resume -4) Away loss: Maine vs. Quinnipiac 55-58 (2024-11-15)"
"NET -2 (Strength -4, Resume +7) Home win: Maine vs. Binghamton 82-71 (2025-01-09)"
"NET -3 (Strength -5, Resume +8) Away win: Maine vs. Canisius 84-79 (2024-12-14)"
"NET -5 (Strength -4, Resume -9) Away loss: Maine vs. Richmond 66-70 (2024-11-20)"
"NET -9 (Strength -9, Resume -15) Away loss: Maine vs. Stony Brook 72-74 (2024-12-21)"
"NET -13 (Strength -15, Resume -8) Away loss: Maine vs. Fordham 72-87 (2024-12-08)"
"NET -14 (Strength -12, Resume -16) Home loss: Maine vs. Boston U. 56-59 (2024-12-29)"
"NET -14 (Strength -15, Resume -6) Away loss: Maine vs. Bryant 55-81 (2025-01-04)"
"NET -16 (Strength -16, Resume -15) Away loss: Maine vs. Penn 64-77 (2024-11-30)"
"NET +14 (Strength +13, Resume +9) Away win: Manhattan vs. Wagner 80-66 (2024-12-18)"
"NET +12 (Strength +10, Resume +22) Away win: Manhattan vs. Saint Peter's 70-67 (2024-12-06)"
"NET +9 (Strength +9, Resume +19) Away win: Manhattan vs. Presbyterian 86-81 (2024-12-21)"
"NET +6 (Strength +2, Resume +19) Away win: Manhattan vs. Rider 80-79 (2025-01-05)"
"NET +2 (Strength +3, Resume -2) Away loss: Manhattan vs. Virginia 65-74 (2024-11-26)"
"NET +2 (Strength +3, Resume -2) Away loss: Manhattan vs. Merrimack 62-69 (2025-01-12)"
"NET +2 (Strength +2, Resume +9) Home win: Manhattan vs. Fordham 78-76 (2024-11-15)"
"NET +2 (Strength +2, Resume +5) Home win: Manhattan vs. Niagara 72-65 (2025-01-18)"
"NET +0 (Strength -1, Resume +0) Away loss: Manhattan vs. Maryland 49-79 (2024-11-04)"
"NET +0 (Strength -5, Resume +10) Home win: Manhattan vs. Army West Point 80-79 (2024-11-22)"
"NET -4 (Strength -3, Resume -7) Away loss: Manhattan vs. Siena 95-103 (2025-01-03)"
"NET -5 (Strength -3, Resume -13) Away loss: Manhattan vs. FDU 82-85 (2024-11-17)"
"NET -8 (Strength -11, Resume -9) Home loss: Manhattan vs. Marist 75-82 (2024-12-08)"
"NET -12 (Strength -16, Resume -11) Home loss: Manhattan vs. Mount St. Mary's 66-75 (2025-01-10)"
"NET -16 (Strength -17, Resume -26) Home loss: Manhattan vs. Le Moyne 77-81 (2024-11-29)"
"NET +12 (Strength +13, Resume +12) Away win: Marist vs. Richmond 79-72 (2024-11-09)"
"NET +11 (Strength +13, Resume +18) Away win: Marist vs. Saint Peter's 56-51 (2025-01-16)"
"NET +9 (Strength +12, Resume +11) Away win: Marist vs. Manhattan 82-75 (2024-12-08)"
"NET +7 (Strength +12, Resume +2) Home win: Marist vs. Binghamton 69-51 (2024-12-29)"
"NET +7 (Strength +11, Resume +7) Home win: Marist vs. Quinnipiac 69-62 (2025-01-05)"
"NET +4 (Strength +6, Resume +7) Away win: Marist vs. Iona 70-65 (2025-01-03)"
"NET +2 (Strength +6, Resume +2) Home win: Marist vs. Dartmouth 75-62 (2024-11-19)"
"NET +1 (Strength +4, Resume +2) Home win: Marist vs. Fairfield 61-51 (2025-01-12)"
"NET -1 (Strength -5, Resume +3) Away win: Marist vs. Stony Brook 68-66 (2024-12-17)"
"NET -2 (Strength -3, Resume +1) Home win: Marist vs. UMBC 76-73 (2024-12-21)"
"NET -2 (Strength -9, Resume +4) Home win: Marist vs. Mount St. Mary's 53-50 (2024-12-06)"
"NET -2 (Strength -10, Resume +2) Home win: Marist vs. Army West Point 91-88 (2024-11-15)"
"NET -4 (Strength -12, Resume +0) Home win: Marist vs. New Hampshire 54-49 (2024-11-23)"
"NET -11 (Strength -10, Resume -23) Away loss: Marist vs. Lehigh 69-74 (2024-11-30)"
"NET -12 (Strength -13, Resume -22) Away loss: Marist vs. Harvard 66-79 (2024-11-04)"
"NET -19 (Strength -15, Resume -27) Home loss: Marist vs. Rider 57-64 (2025-01-18)"
"NET +7 (Strength +8, Resume +1) Away win: Marquette vs. Providence 78-50 (2024-12-31)"
"NET +5 (Strength +4, Resume +4) Home win: Marquette vs. Purdue 76-58 (2024-11-19)"
"NET +3 (Strength +4, Resume +3) Home win: Marquette vs. Wisconsin 88-74 (2024-12-07)"
"NET +2 (Strength +4, Resume +0) Home win: Marquette vs. Stonehill 94-59 (2024-11-27)"
"NET +2 (Strength +3, Resume +5) Neutral win: Marquette vs. Georgia 80-69 (2024-11-23)"
"NET +2 (Strength +3, Resume +2) Away win: Marquette vs. Maryland 78-74 (2024-11-15)"
"NET +1 (Strength +2, Resume +0) Home win: Marquette vs. Stony Brook 102-62 (2024-11-04)"
"NET +1 (Strength +1, Resume +1) Home win: Marquette vs. George Mason 82-63 (2024-11-08)"
"NET +1 (Strength +0, Resume +1) Away win: Marquette vs. Xavier 72-70 (2024-12-21)"
"NET +0 (Strength +0, Resume +1) Home win: Marquette vs. Creighton 79-71 (2025-01-03)"
"NET +0 (Strength +0, Resume +1) Home win: Marquette vs. Butler 80-70 (2024-12-18)"
"NET -1 (Strength -1, Resume -2) Away loss: Marquette vs. Iowa St. 70-81 (2024-12-04)"
"NET -2 (Strength -2, Resume +1) Home win: Marquette vs. Georgetown 74-66 (2025-01-07)"
"NET -2 (Strength -2, Resume +0) Home win: Marquette vs. Western Caro. 94-62 (2024-11-30)"
"NET -3 (Strength -2, Resume +1) Away win: Marquette vs. DePaul 85-83 (2025-01-14)"
"NET -4 (Strength -2, Resume +1) Home win: Marquette vs. Central Mich. 70-62 (2024-11-11)"
"NET -4 (Strength -2, Resume -9) Home loss: Marquette vs. Xavier 57-59 (2025-01-18)"
"NET -5 (Strength -2, Resume -9) Away loss: Marquette vs. Dayton 63-71 (2024-12-14)"
"NET +15 (Strength +17, Resume +12) Home win: Marshall vs. South Carolina St. 82-53 (2024-11-27)"
"NET +12 (Strength +10, Resume +10) Away win: Marshall vs. Coastal Carolina 77-64 (2025-01-18)"
"NET +9 (Strength +4, Resume +20) Home win: Marshall vs. Ohio 79-70 (2024-12-14)"
"NET +4 (Strength +1, Resume +18) Home win: Marshall vs. Texas St. 77-71 (2025-01-02)"
"NET +4 (Strength +1, Resume +18) Home win: Marshall vs. James Madison 80-78 (2025-01-09)"
"NET +4 (Strength +1, Resume +15) Home win: Marshall vs. Ga. Southern 81-69 (2025-01-11)"
"NET +4 (Strength +1, Resume +8) Home win: Marshall vs. Southern Ind. 77-63 (2024-11-11)"
"NET +3 (Strength +1, Resume +1) Home win: Marshall vs. Bellarmine 83-62 (2024-11-16)"
"NET -5 (Strength -1, Resume -2) Away loss: Marshall vs. James Madison 64-67 (2025-01-16)"
"NET -5 (Strength -9, Resume +18) Home win: Marshall vs. Morehead St. 80-77 (2024-12-04)"
"NET -6 (Strength -6, Resume -2) Away loss: Marshall vs. Western Ky. 82-90 (2024-11-30)"
"NET -6 (Strength -6, Resume -2) Away loss: Marshall vs. UNCW 69-78 (2024-12-07)"
"NET -7 (Strength +0, Resume -7) Home loss: Marshall vs. Troy 57-58 (2025-01-04)"
"NET -7 (Strength -6, Resume -4) Away loss: Marshall vs. Wright St. 79-88 (2024-12-11)"
"NET -12 (Strength -9, Resume -2) Away loss: Marshall vs. Elon 59-73 (2024-12-28)"
"NET -15 (Strength -12, Resume -8) Away loss: Marshall vs. Southern Miss. 66-68 (2024-12-21)"
"NET -15 (Strength -16, Resume +0) Away loss: Marshall vs. Purdue 45-80 (2024-11-23)"
"NET -21 (Strength -18, Resume -7) Home loss: Marshall vs. Toledo 80-90 (2024-11-09)"
"NET +7 (Strength +7, Resume +0) Home win: Maryland vs. Canisius 108-37 (2024-11-19)"
"NET +7 (Strength +4, Resume +6) Home win: Maryland vs. Ohio St. 83-59 (2024-12-04)"
"NET +6 (Strength +6, Resume +0) Home win: Maryland vs. Saint Francis 111-57 (2024-12-17)"
"NET +6 (Strength +1, Resume +6) Home win: Maryland vs. UCLA 79-61 (2025-01-10)"
"NET +5 (Strength +1, Resume +4) Neutral win: Maryland vs. Syracuse 87-60 (2024-12-21)"
"NET +3 (Strength +1, Resume +2) Home win: Maryland vs. Mount St. Mary's 86-52 (2024-11-08)"
"NET +3 (Strength +1, Resume +0) Home win: Maryland vs. Alcorn 96-58 (2024-12-01)"
"NET +3 (Strength -1, Resume +5) Neutral win: Maryland vs. Villanova 76-75 (2024-11-24)"
"NET +3 (Strength -2, Resume +6) Home win: Maryland vs. Nebraska 69-66 (2025-01-19)"
"NET +2 (Strength +0, Resume +1) Home win: Maryland vs. Manhattan 79-49 (2024-11-04)"
"NET +0 (Strength +0, Resume +0) Home loss: Loyola Maryland vs. Hampton 68-76 (2024-12-21)"
"NET +0 (Strength +0, Resume +0) Away loss: Loyola Maryland vs. DePaul 65-84 (2024-12-28)"
"NET +0 (Strength +0, Resume +0) Home loss: Loyola Maryland vs. Columbia 78-81 (2024-11-04)"
"NET +0 (Strength +0, Resume +0) Away loss: Loyola Maryland vs. Holy Cross 72-74 (2025-01-02)"
"NET +0 (Strength +0, Resume +0) Away loss: Loyola Maryland vs. Army West Point 72-74 (2025-01-08)"
"NET +0 (Strength +0, Resume +0) Home loss: Loyola Maryland vs. American 54-73 (2025-01-13)"
"NET +0 (Strength +0, Resume +0) Away loss: Loyola Maryland vs. VCU 57-83 (2024-11-16)"
"NET +0 (Strength +0, Resume -1) Away loss: Loyola Maryland vs. Delaware St. 77-80 (2024-12-07)"
"NET +0 (Strength +0, Resume -1) Away loss: Loyola Maryland vs. Boston College 61-82 (2024-11-19)"
"NET +0 (Strength +0, Resume -1) Away loss: Maryland vs. Purdue 78-83 (2024-12-08)"
"NET +0 (Strength -1, Resume +1) Home win: Maryland vs. Bucknell 91-67 (2024-11-27)"
"NET +0 (Strength -1, Resume +0) Home win: Maryland vs. Florida A&M 84-53 (2024-11-11)"
"NET +0 (Strength -4, Resume +3) Home win: Maryland vs. Minnesota 77-71 (2025-01-13)"
"NET -1 (Strength -2, Resume -1) Away loss: Maryland vs. Oregon 79-83 (2025-01-05)"
"NET -2 (Strength -2, Resume -9) Away loss: Maryland vs. Northwestern 74-76 (2025-01-16)"
"NET -2 (Strength -3, Resume -8) Home loss: Maryland vs. Marquette 74-78 (2024-11-15)"
"NET -2 (Strength -5, Resume +0) Home win: Maryland vs. UMES 81-66 (2024-12-28)"
"NET -2 (Strength -5, Resume -14) Away loss: Maryland vs. Washington 69-75 (2025-01-02)"
"NET +14 (Strength +15, Resume +10) Home win: Massachusetts vs. La Salle 82-60 (2025-01-19)"
"NET +14 (Strength +13, Resume +14) Home win: Massachusetts vs. Dayton 76-72 (2025-01-08)"
"NET +13 (Strength +9, Resume +12) Away win: Massachusetts vs. Harvard 62-54 (2024-11-27)"
"NET +12 (Strength +13, Resume +0) Away loss: Massachusetts vs. West Virginia 69-75 (2024-11-08)"
"NET +5 (Strength +2, Resume +12) Away win: Massachusetts vs. Fordham 120-118 (2025-01-15)"
"NET +4 (Strength +7, Resume +0) Home win: Massachusetts vs. New Hampshire 103-74 (2024-11-04)"
"NET +3 (Strength +4, Resume -3) Away loss: Massachusetts vs. George Mason 70-77 (2025-01-11)"
"NET +3 (Strength +2, Resume +10) Home win: Massachusetts vs. Northeastern 77-72 (2024-12-18)"
"NET +0 (Strength +1, Resume -6) Away loss: Massachusetts vs. Saint Joseph's 72-81 (2024-12-31)"
"NET +0 (Strength +1, Resume -6) Neutral loss: Massachusetts vs. Temple 80-87 (2024-11-23)"
"NET +0 (Strength -3, Resume -6) Neutral loss: Massachusetts vs. Arizona St. 62-78 (2024-12-21)"
"NET -1 (Strength -7, Resume +0) Home win: Massachusetts vs. NJIT 80-68 (2024-12-01)"
"NET -2 (Strength -5, Resume -15) Home loss: Massachusetts vs. Hofstra 71-75 (2024-11-16)"
"NET -6 (Strength -11, Resume -6) Neutral loss: Massachusetts vs. Louisiana Tech 66-76 (2024-11-13)"
"NET -7 (Strength -10, Resume -15) Home loss: Massachusetts vs. Central Conn. St. 69-73 (2024-12-04)"
"NET -9 (Strength -12, Resume -15) Home loss: Massachusetts vs. UMass Lowell 83-96 (2024-12-07)"
"NET -10 (Strength -21, Resume -5) Neutral loss: Massachusetts vs. Florida St. 59-92 (2024-11-24)"
"NET -12 (Strength -12, Resume -29) Home loss: Massachusetts vs. Richmond 64-72 (2025-01-04)"
"NET +6 (Strength +10, Resume +7) Away win: McNeese vs. Northwestern St. 92-69 (2025-01-06)"
"NET +6 (Strength +10, Resume +3) Home win: McNeese vs. Southeastern La. 79-51 (2024-12-30)"
"NET +4 (Strength +3, Resume +13) Home win: McNeese vs. North Texas 68-61 (2024-11-18)"
"NET +4 (Strength +3, Resume +7) Neutral win: McNeese vs. Longwood 84-69 (2024-11-24)"
"NET +2 (Strength +3, Resume +3) Away win: McNeese vs. Houston Christian 75-59 (2025-01-13)"
"NET +2 (Strength +3, Resume -1) Away loss: McNeese vs. Alabama 64-72 (2024-11-11)"
"NET +2 (Strength +2, Resume -1) Neutral loss: McNeese vs. Mississippi St. 63-66 (2024-12-14)"
"NET +2 (Strength +1, Resume +2) Home win: McNeese vs. New Orleans 86-61 (2024-12-28)"
"NET +2 (Strength +1, Resume +2) Away win: McNeese vs. East Texas A&M 75-56 (2025-01-04)"
"NET +2 (Strength +0, Resume +7) Neutral win: McNeese vs. Illinois St. 76-68 (2024-11-22)"
"NET -1 (Strength -1, Resume +4) Home win: McNeese vs. Nicholls 80-71 (2025-01-11)"
"NET -2 (Strength -2, Resume +3) Away win: McNeese vs. Louisiana 64-56 (2024-12-22)"
"NET -2 (Strength -2, Resume +2) Home win: McNeese vs. Lamar University 75-64 (2025-01-18)"
"NET -6 (Strength -2, Resume -15) Neutral loss: McNeese vs. Liberty 58-62 (2024-11-25)"
"NET -7 (Strength -3, Resume -21) Home loss: McNeese vs. Santa Clara 67-74 (2024-12-03)"
"NET -8 (Strength -4, Resume -24) Neutral loss: McNeese vs. South Dakota St. 73-80 (2024-11-04)"
"NET +3 (Strength +10, Resume +0) Away win: Memphis vs. Fla. Atlantic 90-62 (2025-01-02)"
"NET +3 (Strength +9, Resume +3) Home win: Memphis vs. Ole Miss 87-70 (2024-12-28)"
"NET +3 (Strength +6, Resume +3) Away win: Memphis vs. Clemson 87-82 (2024-12-14)"
"NET +2 (Strength +6, Resume +4) Neutral win: Memphis vs. Michigan St. 71-63 (2024-11-26)"
"NET +1 (Strength +5, Resume +0) Home win: Memphis vs. Ohio 94-70 (2024-11-15)"
"NET +0 (Strength +5, Resume +3) Home win: Memphis vs. Missouri 83-75 (2024-11-04)"
"NET +0 (Strength +0, Resume +3) Away win: Memphis vs. UNLV 80-74 (2024-11-09)"
"NET +0 (Strength +0, Resume +3) Neutral win: Memphis vs. UConn 99-97 (2024-11-25)"
"NET +0 (Strength +0, Resume +1) Neutral win: Memphis vs. San Francisco 68-64 (2024-11-21)"
"NET +0 (Strength +0, Resume +0) Home win: Memphis vs. North Texas 68-64 (2025-01-05)"
"NET +0 (Strength +0, Resume -2) Neutral loss: Memphis vs. Auburn 76-90 (2024-11-27)"
"NET +0 (Strength -1, Resume +0) Away win: Memphis vs. Virginia 64-62 (2024-12-18)"
"NET +0 (Strength -1, Resume +0) Away win: Memphis vs. Charlotte 77-68 (2025-01-19)"
"NET -1 (Strength -1, Resume +0) Home win: Memphis vs. Louisiana Tech 81-71 (2024-12-04)"
"NET -3 (Strength -7, Resume +0) Home win: Memphis vs. East Carolina 74-70 (2025-01-11)"
"NET -4 (Strength -7, Resume -6) Home loss: Memphis vs. Mississippi St. 66-79 (2024-12-21)"
"NET -5 (Strength -7, Resume -7) Away loss: Memphis vs. Temple 81-88 (2025-01-16)"
"NET -5 (Strength -7, Resume -7) Home loss: Memphis vs. Arkansas St. 72-85 (2024-12-08)"
"NET +16 (Strength +4, Resume +25) Neutral win: Mercer vs. Jacksonville 90-89 (2024-11-25)"
"NET +8 (Strength +3, Resume +19) Home win: Mercer vs. Chattanooga 99-94 (2025-01-01)"
"NET +7 (Strength +6, Resume +1) Home win: Mercer vs. West Georgia 86-72 (2024-12-04)"
"NET +7 (Strength +3, Resume +10) Away win: Mercer vs. VMI 70-67 (2025-01-04)"
"NET +1 (Strength +3, Resume -2) Away loss: Mercer vs. South Carolina 72-84 (2024-11-21)"
"NET +1 (Strength +3, Resume -2) Away loss: Mercer vs. South Alabama 66-75 (2024-11-16)"
"NET +1 (Strength +3, Resume -7) Home loss: Mercer vs. Samford 74-75 (2025-01-15)"
"NET +1 (Strength +2, Resume +6) Away win: Mercer vs. Stetson 89-83 (2024-12-08)"
"NET +1 (Strength -2, Resume +20) Away win: Mercer vs. Georgia St. 71-68 (2024-12-28)"
"NET +0 (Strength +3, Resume -4) Neutral loss: Mercer vs. Miami (OH) 72-75 (2024-11-26)"
"NET +0 (Strength +2, Resume -12) Home loss: Mercer vs. ETSU 68-70 (2025-01-08)"
"NET +0 (Strength +1, Resume -4) Away loss: Mercer vs. Winthrop 97-102 (2024-12-21)"
"NET +0 (Strength -2, Resume -2) Away loss: Mercer vs. Queens (NC) 66-73 (2024-12-18)"
"NET +0 (Strength -4, Resume +2) Home win: Mercer vs. Chicago St. 75-63 (2024-12-15)"
"NET -9 (Strength -14, Resume -17) Away loss: Mercer vs. Western Caro. 82-85 (2025-01-12)"
"NET -9 (Strength -19, Resume -3) Away loss: Mercer vs. Wofford 49-69 (2025-01-18)"
"NET -12 (Strength -22, Resume -4) Away loss: Mercer vs. DePaul 64-95 (2024-11-11)"
"NET +5 (Strength +3, Resume +12) Away win: Mercyhurst vs. Wagner 69-65 (2025-01-18)"
"NET +5 (Strength +3, Resume +12) Home win: Mercyhurst vs. Stonehill 76-69 (2025-01-03)"
"NET +5 (Strength +3, Resume +11) Away win: Mercyhurst vs. Morgan St. 78-73 (2024-11-06)"
"NET +5 (Strength +3, Resume +6) Away win: Mercyhurst vs. Sacramento St. 66-60 (2024-11-30)"
"NET +4 (Strength +3, Resume +2) Away loss: Mercyhurst vs. West Virginia 46-67 (2024-12-22)"
"NET +3 (Strength +1, Resume +5) Home win: Mercyhurst vs. Canisius 62-52 (2024-11-13)"
"NET +2 (Strength +1, Resume -1) Away loss: Mercyhurst vs. George Washington 59-76 (2024-11-04)"
"NET +0 (Strength +0, Resume -1) Away loss: Mercyhurst vs. Columbia 63-77 (2024-11-16)"
"NET -1 (Strength +0, Resume +0) Away loss: Mercyhurst vs. San Francisco 59-87 (2024-12-01)"
"NET -1 (Strength +0, Resume -5) Away loss: Mercyhurst vs. Binghamton 60-62 (2024-12-18)"
"NET -1 (Strength +0, Resume -5) Home loss: Mercyhurst vs. Central Conn. St. 50-62 (2025-01-05)"
"NET -1 (Strength -1, Resume -1) Away loss: Mercyhurst vs. California 55-81 (2024-11-27)"
"NET -3 (Strength -1, Resume -1) Away loss: Mercyhurst vs. Kent St. 57-82 (2024-12-15)"
"NET -4 (Strength +0, Resume -14) Home loss: Mercyhurst vs. Lafayette 73-77 (2024-12-07)"
"NET -4 (Strength -1, Resume -5) Away loss: Mercyhurst vs. Saint Francis 59-73 (2025-01-10)"
"NET -5 (Strength -2, Resume -5) Away loss: Mercyhurst vs. Le Moyne 63-79 (2025-01-12)"
"NET -10 (Strength -8, Resume -10) Away loss: Mercyhurst vs. Air Force 48-82 (2024-11-24)"
"NET +24 (Strength +18, Resume +11) Away win: Merrimack vs. Niagara 80-62 (2024-12-08)"
"NET +23 (Strength +12, Resume +22) Away win: Merrimack vs. Troy 72-68 (2024-11-29)"
"NET +17 (Strength +11, Resume -3) Away loss: Merrimack vs. Saint Mary's (CA) 68-73 (2024-12-19)"
"NET +13 (Strength +5, Resume +10) Home win: Merrimack vs. Vermont 65-51 (2024-11-09)"
"NET +6 (Strength +2, Resume +9) Home win: Merrimack vs. Siena 64-58 (2025-01-18)"
"NET +4 (Strength +2, Resume +10) Away win: Merrimack vs. Sacred Heart 66-65 (2025-01-10)"
"NET +2 (Strength +2, Resume +6) Home win: Merrimack vs. Fairfield 67-54 (2025-01-03)"
"NET +2 (Strength +2, Resume +6) Away win: Merrimack vs. Canisius 60-52 (2024-12-06)"
"NET +1 (Strength +2, Resume -6) Away loss: Merrimack vs. Stanford 68-74 (2024-12-17)"
"NET +0 (Strength +2, Resume -7) Away loss: Merrimack vs. Quinnipiac 76-81 (2025-01-16)"
"NET -1 (Strength -3, Resume -5) Away loss: Merrimack vs. Rutgers 63-74 (2024-11-20)"
"NET -1 (Strength -5, Resume +9) Home win: Merrimack vs. Manhattan 69-62 (2025-01-12)"
"NET -2 (Strength -5, Resume -8) Away loss: Merrimack vs. UMass Lowell 74-81 (2024-11-25)"
"NET -2 (Strength -7, Resume +7) Home win: Merrimack vs. Boston U. 64-61 (2024-12-13)"
"NET -4 (Strength -5, Resume -26) Neutral loss: Merrimack vs. UTSA 74-76 (2024-11-27)"
"NET -4 (Strength -7, Resume -6) Away loss: Merrimack vs. VCU 42-63 (2024-11-13)"
"NET -14 (Strength -20, Resume -16) Home loss: Merrimack vs. Princeton 57-68 (2024-11-17)"
"NET -25 (Strength -31, Resume -8) Away loss: Merrimack vs. Butler 39-78 (2024-11-22)"
"NET +23 (Strength +24, Resume +6) Home win: Miami (FL) vs. FDU 113-72 (2024-11-04)"
"NET +11 (Strength +8, Resume +11) Home win: Miami (FL) vs. Binghamton 88-64 (2024-11-10)"
"NET +8 (Strength +7, Resume +11) Home win: Miami (FL) vs. Presbyterian 94-75 (2024-12-15)"
"NET +5 (Strength +7, Resume +2) Home win: Miami (FL) vs. Coppin St. 93-63 (2024-11-17)"
"NET +4 (Strength +7, Resume +1) Neutral loss: Miami (FL) vs. Tennessee 62-75 (2024-12-10)"
"NET +3 (Strength +7, Resume -2) Home loss: Miami (FL) vs. Arkansas 73-76 (2024-12-03)"
"NET +2 (Strength +4, Resume +0) Neutral loss: Miami (FL) vs. VCU 70-77 (2024-11-24)"
"NET +0 (Strength +1, Resume -2) Away loss: Miami (FL) vs. Virginia Tech 85-86 (2025-01-04)"
"NET +0 (Strength +0, Resume +1) Home loss: Miami (FL) vs. Clemson 55-65 (2024-12-07)"
"NET -1 (Strength -3, Resume +1) Neutral loss: Miami (FL) vs. Drake 69-80 (2024-11-21)"
"NET -3 (Strength -5, Resume +1) Away loss: Miami (FL) vs. Duke 54-89 (2025-01-14)"
"NET -3 (Strength -5, Resume +0) Home loss: Miami (FL) vs. Wake Forest 78-88 (2025-01-11)"
"NET -5 (Strength -5, Resume -2) Neutral loss: Miami (FL) vs. Oklahoma St. 74-80 (2024-11-22)"
"NET -6 (Strength -8, Resume -2) Home loss: Miami (FL) vs. Florida St. 65-80 (2025-01-08)"
"NET -8 (Strength -10, Resume -3) Away loss: Miami (FL) vs. Boston College 68-78 (2025-01-01)"
"NET -9 (Strength -13, Resume -7) Home loss: Miami (FL) vs. Mount St. Mary's 74-78 (2024-12-21)"
"NET -11 (Strength -12, Resume -17) Home loss: Miami (FL) vs. Charleston So. 79-83 (2024-11-30)"
"NET -23 (Strength -33, Resume +0) Home loss: Miami (FL) vs. SMU 74-117 (2025-01-18)"
"NET +22 (Strength +23, Resume +24) Away win: Miami (OH) vs. App State 77-63 (2024-11-04)"
"NET +19 (Strength +15, Resume +24) Away win: Miami (OH) vs. Kent St. 70-61 (2025-01-18)"
"NET +10 (Strength +9, Resume +10) Neutral win: Miami (OH) vs. Siena 70-58 (2024-11-25)"
"NET +9 (Strength +11, Resume +3) Home win: Miami (OH) vs. Western Mich. 91-71 (2025-01-11)"
"NET +8 (Strength +9, Resume +9) Away win: Miami (OH) vs. Ball St. 80-72 (2025-01-07)"
"NET +6 (Strength +9, Resume +5) Home win: Miami (OH) vs. Sacred Heart 94-76 (2024-12-22)"
"NET +3 (Strength +3, Resume +2) Home win: Miami (OH) vs. Air Force 73-60 (2024-12-02)"
"NET +0 (Strength +1, Resume +3) Away win: Miami (OH) vs. NIU 84-69 (2025-01-14)"
